Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Porter, Leonard Emerson","
CSE 142 - Comp Arch Software Perspective (A)
",FA22,122,"
82
","
92.7%
","
91.5%
","
7.50
","
B+ (3.34)
","
B (3.18)
"
"Porter, Leonard Emerson","
CSE 142 - Comp Arch Software Perspective (B)
",FA22,98,"
69
","
89.9%
","
94.2%
","
7.49
","
B+ (3.42)
","
B (3.21)
"
"Kim, Hyonny","
SE 142 - Mech/Design Composite Str (A)
",FA22,40,"
31
","
100.0%
","
96.8%
","
8.90
","
B- (2.97)
","
B- (2.98)
"
"Tseng, Hung-Wei","
CSE 142 - Comp Arch Software Perspective (A)
",S222,42,"
40
","
82.5%
","
87.5%
","
10.60
","
B (3.15)
","
B+ (3.51)
"
"Porter, Leonard Emerson","
CSE 142 - Comp Arch Software Perspective (A)
",FA21,134,"
86
","
72.9%
","
89.4%
","
8.34
","
B (3.19)
","
B (3.24)
"
"Porter, Leonard Emerson","
CSE 142 - Comp Arch Software Perspective (B)
",FA21,141,"
89
","
83.0%
","
94.3%
","
8.50
","
B (3.25)
","
B (3.16)
"
"Kim, Hyonny","
SE 142 - Mech/Design Composite Str (A)
",FA21,43,"
21
","
100.0%
","
100.0%
","
11.06
","
B (3.06)
","
B+ (3.31)
"
"Porter, Leonard Emerson","
CSE 142 - Comp Arch Software Perspective (A)
",SP21,150,"
113
","
89.4%
","
97.3%
","
7.71
","
B+ (3.65)
","
B+ (3.37)
"
"Porter, Leonard Emerson","
CSE 142 - Comp Arch Software Perspective (B)
",SP21,156,"
126
","
80.0%
","
92.0%
","
8.07
","
B+ (3.56)
","
B+ (3.52)
"
"Kim, Hyonny","
SE 142 - Mech/Design Composite Str (A)
",FA20,35,"
13
","
92.3%
","
100.0%
","
8.19
","
B- (2.85)
","
B (3.19)
"
"Kosmatka, John B","
SE 142 - Design of Composite Structures (A)
",FA19,34,"
7
","
83.3%
","
83.3%
","
17.50
","
B (3.00)
","
B (3.27)
"
"Kosmatka, John B","
SE 142 - Design of Composite Structures (A)
",FA18,18,"
3
","
66.7%
","
66.7%
","
9.17
","
B+ (3.50)
","
N/A
"
"Anagnostopoulos, Konstantinos","
SE 142 - Design of Composite Structures (A)
",FA17,31,"
9
","
87.5%
","
62.5%
","
8.25
","
B (3.25)
","
B (3.02)
"
"Williams, Ebonee P.","
SE 142 - Design of Composite Structures (A)
",FA16,59,"
27
","
100.0%
","
79.2%
","
8.50
","
B (3.00)
","
C+ (2.58)
"
"Kosmatka, John B","
SE 142 - Design of Composite Structures (A)
",FA15,60,"
28
","
96.3%
","
96.3%
","
11.30
","
B+ (3.38)
","
B (3.14)
"
"Whisler, Daniel A","
SE 142 - Design of Composite Structures (A)
",WI15,32,"
33
","
97.0%
","
84.8%
","
9.59
","
B- (2.81)
","
B (3.04)
"
"Bisagni, Chiara","
SE 142 - Design of Composite Structures (A)
",FA14,29,"
19
","
94.7%
","
78.9%
","
7.87
","
B+ (3.39)
","
B (3.14)
"
"Bisagni, Chiara","
SE 142 - Design of Composite Structures (A)
",WI14,28,"
22
","
95.5%
","
90.9%
","
6.88
","
B+ (3.32)
","
B (3.29)
"
"Kosmatka, John B","
SE 142 - Design of Composite Structures (A)
",WI13,36,"
21
","
95.0%
","
95.0%
","
8.30
","
B (3.15)
","
B (3.11)
"
"Pridmore, Anna                     ","
SE 142 - Design of Composite Structures (A)
",WI10,31,"
13
","
84.6%
","
92.3%
","
6.50
","
B+ (3.54)
","
B (3.24)
"
"Pridmore, Anna","
SE 142 - Design of Composite Structures (A)
",WI09,22,"
22
","
100.0%
","
100.0%
","
9.23
","
B+ (3.32)
","
B (3.03)
"
"Karbhari, Vistasp M.          ","
SE 142 - Design of Composite Structures (A)
",WI08,25,"
28
","
92.9%
","
82.1%
","
7.43
","
B+ (3.41)
","
C (2.28)
"
