Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Van Den Einde, Yael Dahlia","
SE 3 - Graphical Comm for Eng Design (A)
",SP23,192,"
106
","
86.5%
","
84.3%
","
12.33
","
B+ (3.45)
","
B- (2.74)
"
"Miranda, Gregory Joseph","
CSE 3 - Fluency/Information Technology (A)
",S122,26,"
9
","
100.0%
","
100.0%
","
8.50
","
A- (3.88)
","
B (3.26)
"
"Van Den Einde, Yael Dahlia","
SE 3 - Graphical Comm for Eng Design (A)
",SP22,176,"
107
","
87.9%
","
89.5%
","
12.48
","
B+ (3.33)
","
B+ (3.38)
"
"Miranda, Gregory Joseph","
CSE 3 - Fluency/Information Technology (A)
",S121,51,"
20
","
94.7%
","
94.7%
","
7.66
","
A- (3.81)
","
B (3.15)
"
"Soosai Raj, Adalbert Geral","
CSE 3 - Fluency/Information Technology (A)
",SP21,144,"
91
","
98.9%
","
100.0%
","
6.03
","
A- (3.77)
","
A- (3.82)
"
"Van Den Einde, Yael Dahlia","
SE 3 - Graphical Comm for Eng Design (A)
",SP21,143,"
57
","
87.7%
","
78.9%
","
11.69
","
B+ (3.52)
","
B (3.09)
"
"Chandrasekhar, Arjun","
CSE 3 - Fluency/Information Technology (A)
",SP20,101,"
73
","
83.3%
","
88.9%
","
6.11
","
A- (3.80)
","
A- (3.78)
"
"Van Den Einde, Yael Dahlia","
SE 3 - Graphical Comm for Eng Design (A)
",SP20,100,"
30
","
79.3%
","
71.4%
","
13.23
","
B (3.29)
","
B+ (3.43)
"
"Alvarado, Christine J.","
CSE 3 - Fluency/Information Technology (A)
",SP19,123,"
85
","
86.9%
","
98.8%
","
6.02
","
B+ (3.51)
","
B+ (3.47)
"
"Zaitsev, Anna L","
CSE 3 - Fluency/Information Technology (B)
",SP19,126,"
84
","
65.4%
","
72.8%
","
4.65
","
B+ (3.43)
","
B (3.10)
"
"Yang, Daniel Jiaji","
SE 3 - Graphical Comm for Eng Design (A)
",SP19,130,"
61
","
83.1%
","
87.7%
","
12.27
","
B (3.20)
","
B+ (3.43)
"
"Zaitsev, Anna L","
CSE 3 - Fluency/Information Technology (B)
",FA18,97,"
81
","
85.2%
","
92.6%
","
3.84
","
B+ (3.44)
","
B+ (3.53)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (A)
",SP18,121,"
46
","
76.2%
","
50.0%
","
4.73
","
B (3.21)
","
B- (2.86)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (B)
",SP18,123,"
56
","
68.5%
","
49.1%
","
4.94
","
B+ (3.35)
","
B- (2.86)
"
"Van Den Einde, Yael Dahlia","
SE 3 - Graphical Comm for Eng Design (B)
",SP18,136,"
60
","
76.8%
","
71.4%
","
12.19
","
B+ (3.47)
","
B+ (3.44)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (A)
",WI18,134,"
72
","
87.0%
","
69.1%
","
4.00
","
B+ (3.37)
","
B (3.08)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (A)
",FA17,88,"
39
","
78.4%
","
63.9%
","
4.61
","
B+ (3.56)
","
B (3.05)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (B)
",FA17,85,"
30
","
72.4%
","
55.2%
","
4.29
","
B+ (3.38)
","
B (3.05)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (A)
",SP17,160,"
63
","
86.7%
","
70.0%
","
3.82
","
B+ (3.45)
","
B (3.03)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (B)
",SP17,157,"
56
","
83.3%
","
68.5%
","
3.97
","
B+ (3.55)
","
B (3.03)
"
"Van Den Einde, Yael Dahlia","
SE 3 - Graphical Comm for Eng Design (A)
",SP17,129,"
73
","
70.8%
","
69.4%
","
10.02
","
B (3.27)
","
B- (2.99)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (A)
",WI17,149,"
65
","
85.5%
","
67.7%
","
3.66
","
B+ (3.65)
","
B (3.30)
"
"Marx, Susan S","
CSE 3 - Fluency/Information Technology (A)
",FA16,185,"
89
","
94.1%
","
70.6%
","
3.83
","
B+ (3.54)
","
B (3.28)
"
