Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",WI23,134,"
84
","
60.2%
","
30.1%
","
13.69
","
B- (2.82)
","
B- (2.74)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",WI22,118,"
71
","
75.4%
","
39.7%
","
10.12
","
B- (2.97)
","
B- (2.76)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",WI21,103,"
88
","
75.0%
","
31.8%
","
9.27
","
B- (2.78)
","
B (3.05)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",WI20,160,"
104
","
54.4%
","
25.2%
","
11.84
","
C+ (2.41)
","
B- (2.76)
"
"Martins, Benjamin Levi","
SE 160A - Aerospace Structural Mechs I (D)
",WI19,96,"
25
","
96.0%
","
100.0%
","
9.17
","
B+ (3.52)
","
B (3.13)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (B)
",WI18,127,"
120
","
87.4%
","
82.4%
","
12.31
","
B (3.08)
","
C+ (2.68)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",WI17,127,"
72
","
92.6%
","
88.2%
","
11.65
","
B (3.10)
","
C+ (2.69)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",WI16,142,"
114
","
91.2%
","
85.0%
","
10.97
","
B (3.05)
","
C+ (2.62)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",WI15,84,"
70
","
92.9%
","
88.6%
","
10.27
","
B (3.22)
","
B- (2.98)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",WI14,86,"
82
","
97.5%
","
91.4%
","
10.30
","
B (3.05)
","
B- (2.81)
"
"Kosmatka, John B","
SE 160A - Aerospace Structural Mechs I (A)
",SP13,99,"
31
","
87.1%
","
74.2%
","
10.56
","
B- (2.73)
","
B- (2.78)
"
