Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Newsome, Elizabeth Ann","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",WI23,112,"
36
","
51.4%
","
60.0%
","
2.44
","
B+ (3.52)
","
A (4.00)
"
"Newsome, Elizabeth Ann","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",WI22,117,"
58
","
90.9%
","
72.2%
","
2.46
","
A- (3.82)
","
A- (3.76)
"
"Newsome, Elizabeth Ann","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",SP21,79,"
23
","
87.0%
","
82.6%
","
3.02
","
A- (3.91)
","
A- (3.91)
"
"Newsome, Elizabeth Ann","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",SP20,67,"
25
","
76.0%
","
56.0%
","
4.10
","
A- (3.77)
","
A- (3.94)
"
"Sowell, Teri Lynne","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",SP19,94,"
35
","
90.6%
","
100.0%
","
2.81
","
B+ (3.45)
","
B (3.20)
"
"Sowell, Teri Lynne","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",SP18,107,"
43
","
100.0%
","
100.0%
","
4.36
","
B+ (3.56)
","
B+ (3.45)
"
"Sowell, Teri Lynne","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",SP17,101,"
39
","
84.6%
","
94.9%
","
4.19
","
B+ (3.35)
","
B (3.13)
"
"Sowell, Teri Lynne","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",SP16,108,"
68
","
93.7%
","
96.8%
","
3.76
","
A- (3.73)
","
B+ (3.54)
"
"Sowell, Teri Lynne","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",WI15,91,"
39
","
89.7%
","
97.4%
","
4.39
","
B+ (3.68)
","
B (3.21)
"
"Sowell, Teri Lynne","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",WI14,152,"
83
","
84.1%
","
92.7%
","
2.79
","
B+ (3.56)
","
B+ (3.36)
"
"Sowell, Teri Lynne","
VIS 21A - Int/ArtAmericas/Africa/Oceania (A)
",FA12,206,"
84
","
76.9%
","
96.2%
","
4.03
","
B+ (3.40)
","
B (3.25)
"
