Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Liao, Soohyun Nam","
DSC 106 - Intro to Data Visualization (A)
",SP23,100,"
46
","
71.7%
","
68.9%
","
8.09
","
A- (3.75)
","
A- (3.85)
"
"Wilber, Jared Dane","
DSC 106 - Intro to Data Visualization (B)
",SP23,74,"
31
","
86.2%
","
96.3%
","
8.57
","
B+ (3.67)
","
A (4.00)
"
"Liao, Soohyun Nam","
DSC 106 - Intro to Data Visualization (A)
",WI23,145,"
92
","
57.1%
","
40.7%
","
9.44
","
B+ (3.69)
","
B+ (3.70)
"
"Liao, Soohyun Nam","
DSC 106 - Intro to Data Visualization (A)
",SP22,91,"
70
","
70.1%
","
70.1%
","
8.17
","
B+ (3.58)
","
B+ (3.62)
"
"Liao, Soohyun Nam","
DSC 106 - Intro to Data Visualization (A)
",WI22,147,"
54
","
57.4%
","
41.5%
","
9.78
","
A- (3.86)
","
A- (3.84)
"
"Nusrat, Sabrina","
DSC 106 - Intro to Data Visualization (A)
",SP21,41,"
12
","
83.3%
","
75.0%
","
4.00
","
A- (3.92)
","
A- (3.94)
"
"Nusrat, Sabrina","
DSC 106 - Intro to Data Visualization (A)
",WI21,43,"
16
","
87.5%
","
81.3%
","
3.88
","
B+ (3.69)
","
A- (3.96)
"
"Powell, Thomas Allan","
DSC 106 - Intro to Data Visualization (A)
",FA20,115,"
49
","
67.3%
","
65.3%
","
10.58
","
B+ (3.51)
","
B (3.27)
"
"Powell, Thomas Allan","
DSC 106 - Intro to Data Visualization (A)
",SP20,106,"
34
","
60.6%
","
57.6%
","
11.00
","
B+ (3.52)
","
A- (3.72)
"
"Powell, Thomas Allan","
DSC 106 - Intro to Data Visualization (A)
",WI20,92,"
32
","
48.4%
","
48.4%
","
12.44
","
B+ (3.42)
","
B (3.04)
"
"Powell, Thomas Allan","
DSC 106 - Intro to Data Visualization (A)
",FA19,118,"
40
","
52.5%
","
52.5%
","
10.90
","
B (3.21)
","
B (3.14)
"
