Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Schwenkler, Kevin Allen","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI23,24,"
10
","
50.0%
","
55.6%
","
2.70
","
A- (3.90)
","
B+ (3.34)
"
"Cimini, Amy Marie","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI21,20,"
6
","
83.3%
","
83.3%
","
3.83
","
A (4.00)
","
B+ (3.30)
"
"Cimini, Amy Marie","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI20,27,"
9
","
77.8%
","
88.9%
","
4.06
","
B+ (3.56)
","
A- (3.78)
"
"Cimini, Amy Marie","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI19,29,"
6
","
20.0%
","
40.0%
","
10.90
","
B+ (3.50)
","
B (3.14)
"
"Cimini, Amy Marie","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI18,21,"
8
","
75.0%
","
87.5%
","
5.75
","
B+ (3.50)
","
B+ (3.49)
"
"Cimini, Amy Marie","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI17,15,"
6
","
83.3%
","
66.7%
","
5.50
","
B+ (3.40)
","
N/A
"
"Ben Yosef Talmon, Ori","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI16,14,"
13
","
69.2%
","
100.0%
","
4.65
","
B (3.00)
","
N/A
"
"Cimini, Amy Marie","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI15,16,"
7
","
83.3%
","
83.3%
","
4.50
","
A- (3.83)
","
N/A
"
"Blecharz, Wojciech A","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI14,18,"
4
","
75.0%
","
100.0%
","
4.50
","
B (3.25)
","
N/A
"
"Blecharz, Wojciech A","
MUS 120B - Hist Mus in Westrn Culture II (A)
",WI13,20,"
10
","
66.7%
","
88.9%
","
6.28
","
B+ (3.56)
","
C+ (2.62)
"
