Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Yu, Cheuk Ling","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP23,19,"
4
","
100.0%
","
100.0%
","
3.50
","
A (4.00)
","
N/A
"
"Cimini, Amy Marie","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP22,31,"
8
","
87.5%
","
100.0%
","
2.50
","
B+ (3.63)
","
A- (3.83)
"
"Leslie, Matthew","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP21,18,"
6
","
100.0%
","
100.0%
","
2.83
","
A (4.00)
","
N/A
"
"Leslie, Matthew","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP20,30,"
7
","
85.7%
","
100.0%
","
3.07
","
A (4.00)
","
A- (3.96)
"
"Cimini, Amy Marie","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP19,25,"
7
","
66.7%
","
66.7%
","
3.93
","
B+ (3.43)
","
B- (2.77)
"
"Chodos, Asher Tobin","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP18,20,"
15
","
86.7%
","
86.7%
","
4.37
","
B+ (3.60)
","
B+ (3.47)
"
"Chodos, Asher Tobin","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP17,17,"
16
","
68.8%
","
93.8%
","
5.97
","
B+ (3.40)
","
N/A
"
"Cimini, Amy Marie","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP16,13,"
4
","
75.0%
","
100.0%
","
6.50
","
B+ (3.50)
","
N/A
"
"Cimini, Amy Marie","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP15,16,"
3
","
100.0%
","
100.0%
","
5.83
","
A (4.00)
","
N/A
"
"Cimini, Amy Marie","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP14,19,"
7
","
83.3%
","
100.0%
","
8.17
","
B+ (3.50)
","
N/A
"
"Rosenberger, Katharina","
MUS 120C - Hist Mus in Westrn Culture III (A)
",SP13,19,"
9
","
77.8%
","
88.9%
","
4.94
","
B+ (3.67)
","
N/A
"
