Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Schick, Steven","
MUS 9 - Symphony (A)
",WI23,139,"
49
","
86.7%
","
95.6%
","
2.08
","
A- (3.76)
","
B+ (3.70)
"
"Schick, Steven","
MUS 9 - Symphony (A)
",FA21,123,"
57
","
98.2%
","
96.3%
","
1.93
","
A- (3.90)
","
A- (3.72)
"
"Schick, Steven","
MUS 9 - Symphony (A)
",FA20,142,"
71
","
94.4%
","
97.2%
","
2.61
","
A- (3.80)
","
A- (3.84)
"
"Schick, Steven","
MUS 9 - Symphony (A)
",WI20,145,"
58
","
98.1%
","
92.2%
","
1.73
","
A- (3.84)
","
A- (3.96)
"
"Schick, Steven","
MUS 9 - Symphony (A)
",SP18,125,"
53
","
93.9%
","
93.9%
","
1.82
","
A- (3.88)
","
B+ (3.60)
"
"Schick, Steven","
MUS 9 - Symphony (A)
",FA16,138,"
68
","
93.8%
","
96.9%
","
2.60
","
A- (3.87)
","
A- (3.88)
"
"Nestor, Ryan Douglas","
MUS 9 - Symphony (A)
",WI16,137,"
66
","
95.3%
","
93.8%
","
2.98
","
A- (3.88)
","
A- (3.77)
"
"Zelickman, Robert A","
MUS 9 - Symphony (A)
",WI15,126,"
55
","
90.0%
","
92.0%
","
2.50
","
A- (3.74)
","
B+ (3.69)
"
"Warren, Ariana March","
MUS 9 - Symphony (A)
",S114,14,"
5
","
100.0%
","
100.0%
","
3.70
","
A (4.00)
","
N/A
"
"Schick, Steven","
MUS 9 - Symphony (A)
",WI14,128,"
63
","
93.4%
","
95.1%
","
2.47
","
A- (3.89)
","
A- (3.79)
"
"Lamon-Anderson, Ariana March","
MUS 9 - Symphony (A)
",S113,23,"
5
","
80.0%
","
100.0%
","
4.10
","
A (4.00)
","
A- (3.87)
"
"Schick, Steven","
MUS 9 - Symphony (A)
",FA12,147,"
67
","
96.9%
","
93.8%
","
1.82
","
A- (3.89)
","
B+ (3.50)
"
"Schick, Steven                     ","
MUS 9 - Symphony                       (A)
",FA09,146,"
122
","
98.4%
","
98.4%
","
1.65
","
A- (3.90)
","
A- (3.75)
"
"Schick, Steven                     ","
MUS 9 - Symphony                       (A)
",FA08,145,"
102
","
93.1%
","
96.0%
","
1.68
","
A- (3.73)
","
A- (3.88)
"
"Zelickman, Robert A           ","
MUS 9 - Symphony                       (A)
",WI08,144,"
92
","
89.0%
","
92.3%
","
2.23
","
B+ (3.48)
","
B+ (3.44)
"
