Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Moore, John C.","
LIHL 115 - Korean for Korean Speakers (A)
",FA15,10,"
3
","
66.7%
","
100.0%
","
7.17
","
C (2.00)
","
N/A
"
"Moore, John C.","
LIHL 115 - Korean for Korean Speakers (A)
",SP15,12,"
3
","
100.0%
","
100.0%
","
9.17
","
B+ (3.67)
","
N/A
"
"Moore, John C.","
LIHL 115 - Korean for Korean Speakers (A)
",WI15,14,"
9
","
87.5%
","
100.0%
","
3.75
","
A- (3.71)
","
N/A
"
"Kang, In Sook","
LIHL 115 - Korean for Korean Speakers (A)
",FA14,9,"
5
","
100.0%
","
100.0%
","
4.10
","
A (4.00)
","
N/A
"
"Kang, In Sook","
LIHL 115 - Korean for Korean Speakers (A)
",SP14,8,"
4
","
100.0%
","
100.0%
","
7.50
","
B+ (3.50)
","
N/A
"
"Kang, In Sook","
LIHL 115 - Korean for Korean Speakers (A)
",WI14,8,"
6
","
100.0%
","
83.3%
","
6.83
","
B+ (3.50)
","
N/A
"
"Moore, John C.","
LIHL 115 - Korean for Korean Speakers (A)
",FA13,9,"
6
","
100.0%
","
100.0%
","
6.10
","
B+ (3.40)
","
N/A
"
"Moore, John C.","
LIHL 115 - Korean for Korean Speakers (A)
",WI13,5,"
4
","
100.0%
","
100.0%
","
3.00
","
A (4.00)
","
N/A
"
"Moore, John C.","
LIHL 115 - Korean for Korean Speakers (A)
",FA12,7,"
6
","
100.0%
","
100.0%
","
4.83
","
A- (3.75)
","
N/A
"
"Kim, Boyoung","
LIHL 115 - Korean for Korean Speakers     (A)
",FA10,19,"
14
","
92.9%
","
92.9%
","
5.64
","
A- (3.92)
","
N/A
"
"Kehler, Andrew Scott               ","
LIHL 115 - Korean for Korean Speakers     (A)
",SP10,19,"
14
","
100.0%
","
92.9%
","
5.07
","
B+ (3.58)
","
N/A
"
 ,"
LIHL 115 - Korean for Korean Speakers     (A)
",WI10,23,"
8
","
100.0%
","
100.0%
","
4.75
","
A- (3.83)
","
N/A
"
"Kim, Boyoung","
LIHL 115 - Korean for Korean Speakers     (A)
",FA09,23,"
21
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"Kim, Boyoung","
LIHL 115 - Korean for Korean Speakers     (A)
",SP09,32,"
28
","
84.6%
","
64.0%
","
4.00
","
A- (3.81)
","
N/A
"
"Kim, Boyoung                       ","
LIHL 115 - Korean for Korean Speakers     (A)
",FA08,33,"
29
","
96.6%
","
89.7%
","
3.31
","
A- (3.89)
","
B+ (3.67)
"
"Moore, John C.                ","
LIHL 115 - Korean:Communication & Culture (A)
",SP08,18,"
12
","
100.0%
","
90.0%
","
3.50
","
A (4.00)
","
N/A
"
"Moore, John C.                ","
LIHL 115 - Korean:Communication & Culture (A)
",WI08,17,"
16
","
100.0%
","
93.8%
","
4.88
","
A- (3.88)
","
N/A
"
"Moore, John C.                ","
LIHL 115 - Korean:Communication & Culture (A)
",FA07,19,"
10
","
90.0%
","
70.0%
","
2.10
","
A (4.00)
","
N/A
"
