Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Sun, Feiyang","
USP 5 - Intro to Real Estate/Develmnt (A)
",SP23,66,"
13
","
91.7%
","
91.7%
","
3.33
","
A- (3.75)
","
A- (3.92)
"
"Shenkman, Michael Thomas","
USP 5 - Intro to Real Estate/Develmnt (A)
",FA22,64,"
26
","
100.0%
","
96.2%
","
5.81
","
B+ (3.69)
","
B+ (3.50)
"
"Boomhower, Matthew Charles","
USP 5 - Intro to Real Estate/Develmnt (A)
",SP22,59,"
31
","
100.0%
","
100.0%
","
3.85
","
A- (3.81)
","
B+ (3.62)
"
"Moeder, Nathan L","
USP 5 - Intro to Real Estate/Develmnt (A)
",FA21,60,"
15
","
92.9%
","
85.7%
","
4.07
","
B+ (3.50)
","
B- (2.84)
"
"Moeder, Nathan L","
USP 5 - Intro to Real Estate/Develmnt (A)
",WI21,62,"
15
","
86.7%
","
86.7%
","
3.70
","
B+ (3.45)
","
B+ (3.32)
"
"Boomhower, Matthew Charles","
USP 5 - Intro to Real Estate/Develmnt (A)
",FA20,60,"
18
","
94.4%
","
100.0%
","
4.17
","
A- (3.78)
","
B+ (3.39)
"
"Moeder, Nathan L","
USP 5 - Intro to Real Estate/Develmnt (A)
",WI20,61,"
16
","
87.5%
","
87.5%
","
4.13
","
B+ (3.31)
","
B (3.09)
"
"Moeder, Nathan L","
USP 5 - Intro to Real Estate/Develmnt (A)
",WI19,58,"
22
","
80.0%
","
80.0%
","
4.40
","
B+ (3.30)
","
B- (2.71)
"
"Moeder, Nathan L","
USP 5 - Intro to Real Estate/Develmnt (A)
",WI18,61,"
33
","
100.0%
","
100.0%
","
3.95
","
B+ (3.52)
","
B- (2.77)
"
