Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Nieto-Barthaburu, Augusto","
USP 102 - Urban Economics (A)
",SP20,6,"
3
","
100.0%
","
100.0%
","
3.83
","
B (3.00)
","
N/A
"
"White, Michelle J.","
USP 102 - Urban Economics (A)
",FA12,4,"
4
","
50.0%
","
50.0%
","
3.00
","
B+ (3.50)
","
N/A
"
"Nieto-Barthaburu, Augusto          ","
USP 102 - Urban Economics                (A)
",SU10,32,"
10
","
80.0%
","
100.0%
","
4.50
","
N/A
","
N/A
"
"White, Michelle J.                 ","
USP 102 - Urban Economics                (A)
",FA09,128,"
51
","
82.0%
","
70.0%
","
3.66
","
N/A
","
B- (2.78)
"
"White, Michelle J.                 ","
USP 102 - Urban Economics                (A)
",FA08,131,"
59
","
87.9%
","
84.5%
","
3.01
","
N/A
","
B+ (3.32)
"
"White, Michelle J.            ","
USP 102 - Urban Economics                (A)
",WI08,131,"
49
","
86.7%
","
75.0%
","
3.56
","
N/A
","
B- (2.94)
"
