Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Yang, Liang","
PHYS 120 - Circuits and Electronics (A)
",SP23,83,"
30
","
55.2%
","
92.6%
","
9.30
","
B (3.20)
","
B+ (3.50)
"
"Yang, Liang","
PHYS 120 - Circuits and Electronics (A)
",SP22,65,"
26
","
79.2%
","
91.3%
","
12.90
","
B (3.08)
","
B (3.08)
"
"Yang, Liang","
PHYS 120 - Circuits and Electronics (A)
",FA21,32,"
20
","
100.0%
","
100.0%
","
13.30
","
B (3.20)
","
B- (2.82)
"
"Kleinfeld, David","
PHYS 120 - Circuits and Electronics (A)
",SP19,61,"
23
","
61.9%
","
90.5%
","
13.64
","
B (3.24)
","
B (3.08)
"
"Arnold, Kam S","
PHYS 120 - Circuits and Electronics (A)
",WI19,45,"
15
","
76.9%
","
84.6%
","
13.07
","
B (3.23)
","
B- (2.77)
"
"Kleinfeld, David","
PHYS 120 - Circuits and Electronics (A)
",SP18,77,"
24
","
70.8%
","
87.0%
","
11.42
","
B (3.21)
","
B- (2.96)
"
"Arnold, Kam S","
PHYS 120 - Circuits and Electronics (A)
",WI18,41,"
12
","
75.0%
","
100.0%
","
9.67
","
B- (2.92)
","
B- (2.85)
"
"Kleinfeld, David","
PHYS 120 - Circuits and Electronics (A)
",SP17,81,"
18
","
82.4%
","
100.0%
","
10.50
","
B+ (3.31)
","
B+ (3.35)
"
"Kleinfeld, David","
PHYS 120 - Circuits and Electronics (A)
",SP16,77,"
62
","
86.0%
","
91.2%
","
7.92
","
B+ (3.45)
","
B (3.12)
"
"Kleinfeld, David","
PHYS 120 - Circuits and Electronics (A)
",SP15,66,"
48
","
87.2%
","
91.5%
","
9.73
","
B+ (3.46)
","
B+ (3.35)
"
