Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (0)
",SP23,332,"
103
","
46.5%
","
51.5%
","
5.55
","
B (3.09)
","
C+ (2.64)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (0)
",SP23,332,"
103
","
46.5%
","
48.5%
","
5.55
","
B (3.09)
","
C+ (2.64)
"
"Arlett, Jessica Lynn","
PHYS 1AL - Mechanics Laboratory (0)
",WI23,317,"
123
","
34.8%
","
55.5%
","
5.60
","
B- (2.92)
","
B- (2.73)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (0)
",WI23,317,"
123
","
34.8%
","
54.3%
","
5.60
","
B- (2.92)
","
B- (2.73)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (0)
",WI23,317,"
123
","
34.8%
","
53.8%
","
5.60
","
B- (2.92)
","
B- (2.73)
"
"Arlett, Jessica Lynn","
PHYS 1AL - Mechanics Laboratory (0)
",FA22,1101,"
410
","
44.5%
","
66.1%
","
4.32
","
B (3.10)
","
B (3.23)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (0)
",FA22,1101,"
410
","
44.5%
","
62.2%
","
4.32
","
B (3.10)
","
B (3.23)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (0)
",FA22,1101,"
410
","
44.5%
","
62.1%
","
4.32
","
B (3.10)
","
B (3.23)
"
"Singh, Shruti","
PHYS 1AL - Mechanics Laboratory (0)
",S222,49,"
21
","
94.1%
","
88.2%
","
4.13
","
A- (3.83)
","
A- (3.92)
"
"Singh, Shruti","
PHYS 1AL - Mechanics Laboratory (0)
",S122,56,"
13
","
83.3%
","
63.6%
","
4.14
","
B+ (3.45)
","
B+ (3.63)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (A)
",SP22,29,"
12
","
58.3%
","
58.3%
","
5.17
","
B (3.00)
","
B- (2.92)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (A)
",SP22,29,"
12
","
58.3%
","
66.7%
","
5.17
","
B (3.00)
","
B- (2.92)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (B)
",SP22,30,"
8
","
16.7%
","
16.7%
","
4.83
","
B- (2.83)
","
C+ (2.69)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (B)
",SP22,30,"
8
","
16.7%
","
16.7%
","
4.83
","
B- (2.83)
","
C+ (2.69)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (C)
",SP22,28,"
15
","
30.8%
","
53.8%
","
4.96
","
B (3.08)
","
B- (2.89)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (C)
",SP22,28,"
15
","
30.8%
","
53.8%
","
4.96
","
B (3.08)
","
B- (2.89)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (D)
",SP22,26,"
12
","
45.5%
","
54.5%
","
6.30
","
B (3.00)
","
B (3.08)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (D)
",SP22,26,"
12
","
45.5%
","
54.5%
","
6.30
","
B (3.00)
","
B (3.08)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (E)
",SP22,29,"
18
","
58.8%
","
58.8%
","
3.68
","
B (3.29)
","
B+ (3.41)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (E)
",SP22,29,"
18
","
58.8%
","
52.9%
","
3.68
","
B (3.29)
","
B+ (3.41)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (F)
",SP22,27,"
9
","
55.6%
","
77.8%
","
5.61
","
B (3.00)
","
B- (2.99)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (F)
",SP22,27,"
9
","
55.6%
","
66.7%
","
5.61
","
B (3.00)
","
B- (2.99)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (G)
",SP22,27,"
13
","
30.8%
","
61.5%
","
4.65
","
C+ (2.69)
","
B (3.16)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (G)
",SP22,27,"
13
","
30.8%
","
53.8%
","
4.65
","
C+ (2.69)
","
B (3.16)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (H)
",SP22,29,"
17
","
50.0%
","
68.8%
","
4.74
","
B+ (3.41)
","
B+ (3.47)
"
"Yagil, Avi","
PHYS 1AL - Mechanics Laboratory (H)
",SP22,29,"
17
","
50.0%
","
68.8%
","
4.74
","
B+ (3.41)
","
B+ (3.47)
"
"Tsai, Philbert S","
PHYS 1AL - Mechanics Laboratory (I)
",SP22,29,"
14
","
85.7%
","
78.6%
","
3.64
","
B (3.29)
","
B (3.14)
"
