Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Tsai, Philbert S","
PHYS 1BL - Electricity & Magnetism Lab (0)
",SP23,336,"
104
","
46.9%
","
71.1%
","
4.58
","
B (3.18)
","
B- (2.89)
"
"Yagil, Avi","
PHYS 1BL - Electricity & Magnetism Lab (0)
",SP23,336,"
104
","
46.9%
","
69.1%
","
4.58
","
B (3.18)
","
B- (2.89)
"
"Arlett, Jessica Lynn","
PHYS 1BL - Electricity & Magnetism Lab (0)
",WI23,1002,"
414
","
39.1%
","
61.0%
","
4.83
","
B (3.15)
","
B (3.08)
"
"Tsai, Philbert S","
PHYS 1BL - Electricity & Magnetism Lab (0)
",WI23,1002,"
413
","
38.9%
","
60.9%
","
4.83
","
B (3.15)
","
B (3.08)
"
"Yagil, Avi","
PHYS 1BL - Electricity & Magnetism Lab (0)
",WI23,1002,"
413
","
38.9%
","
61.3%
","
4.83
","
B (3.15)
","
B (3.08)
"
"Arlett, Jessica Lynn","
PHYS 1BL - Electricity & Magnetism Lab (0)
",FA22,277,"
61
","
36.8%
","
58.2%
","
4.39
","
B (3.05)
","
B (3.11)
"
"Tsai, Philbert S","
PHYS 1BL - Electricity & Magnetism Lab (0)
",FA22,277,"
61
","
36.8%
","
66.1%
","
4.39
","
B (3.05)
","
B (3.11)
"
"Yagil, Avi","
PHYS 1BL - Electricity & Magnetism Lab (0)
",FA22,277,"
61
","
36.8%
","
60.0%
","
4.39
","
B (3.05)
","
B (3.11)
"
"Singh, Shruti","
PHYS 1BL - Electricity & Magnetism Lab (0)
",S222,50,"
4
","
100.0%
","
66.7%
","
3.83
","
B+ (3.67)
","
A- (3.86)
"
"Singh, Shruti","
PHYS 1BL - Electricity & Magnetism Lab (0)
",S122,50,"
9
","
100.0%
","
88.9%
","
5.39
","
A- (3.78)
","
A- (3.78)
"
