Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Pomeroy, Robert S.","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP23,38,"
8
","
100.0%
","
100.0%
","
3.75
","
B+ (3.38)
","
B (3.05)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP22,36,"
12
","
75.0%
","
83.3%
","
7.33
","
B- (2.92)
","
B (3.01)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP21,37,"
16
","
87.5%
","
93.8%
","
6.38
","
B (3.23)
","
B (3.05)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP20,36,"
14
","
57.1%
","
71.4%
","
7.50
","
B (3.10)
","
B (3.27)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP19,26,"
12
","
63.6%
","
63.6%
","
6.86
","
B- (2.73)
","
B (3.23)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP18,22,"
9
","
50.0%
","
50.0%
","
3.00
","
B (3.25)
","
B- (2.87)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP17,28,"
15
","
71.4%
","
71.4%
","
5.64
","
B- (2.92)
","
B- (2.94)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP16,34,"
12
","
77.8%
","
88.9%
","
4.72
","
B+ (3.44)
","
B- (2.79)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP14,32,"
7
","
100.0%
","
85.7%
","
5.64
","
B+ (3.57)
","
B- (2.87)
"
"Dickson, Andrew Gilmore","
CHEM 174 - Chem Prin of Marine Systems (A)
",SP13,39,"
14
","
64.3%
","
71.4%
","
5.58
","
B+ (3.31)
","
B- (2.73)
"
"Dickson, Andrew Gilmore            ","
CHEM 174 - Chem Prin of Marine Systems    (A)
",SP10,51,"
24
","
75.0%
","
79.2%
","
4.08
","
B+ (3.39)
","
B (3.06)
"
"Dickson, Andrew Gilmore            ","
CHEM 174 - Chem Prin of Marine Systems    (A)
",SP09,38,"
25
","
72.0%
","
84.0%
","
3.75
","
B (3.10)
","
B- (2.87)
"
"Dickson, Andrew Gilmore       ","
CHEM 174 - Chem Prin of Marine Systems    (A)
",FA07,19,"
11
","
81.8%
","
100.0%
","
3.41
","
B+ (3.30)
","
N/A
"
