Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Hoeger, Carl","
CHEM 13 - Chemistry of Life (A)
",SP21,30,"
9
","
100.0%
","
88.9%
","
7.83
","
B (3.22)
","
B- (2.98)
"
"Opella, Stanley J","
CHEM 13 - Chemistry of Life (A)
",SP18,60,"
25
","
62.5%
","
66.7%
","
3.94
","
B- (2.80)
","
C+ (2.59)
"
"Opella, Stanley J","
CHEM 13 - Chemistry of Life (A)
",SP17,13,"
5
","
80.0%
","
60.0%
","
3.70
","
B (3.20)
","
N/A
"
"Opella, Stanley J","
CHEM 13 - Chemistry of Life (A)
",SP16,60,"
29
","
44.4%
","
55.6%
","
4.57
","
B (3.07)
","
B- (2.91)
"
"Opella, Stanley J","
CHEM 13 - Chemistry of Life (A)
",SP15,51,"
18
","
62.5%
","
87.5%
","
4.00
","
B- (2.88)
","
B- (2.95)
"
"Opella, Stanley J","
CHEM 13 - Chemistry of Life (A)
",SP14,63,"
20
","
75.0%
","
75.0%
","
4.40
","
B (3.25)
","
B- (2.81)
"
"Swift, Robert Vernon","
CHEM 13 - Chemistry of Life (A)
",SP13,81,"
36
","
72.2%
","
94.4%
","
3.70
","
B (3.29)
","
B+ (3.49)
"
"Joseph, Simpson                    ","
CHEM 13 - Chemistry of Life              (A)
",SP10,145,"
63
","
81.7%
","
88.3%
","
4.60
","
B+ (3.30)
","
B (3.11)
"
"Crowley, Thomas E.                 ","
CHEM 13 - Chemistry of Life              (A)
",SP09,138,"
100
","
29.8%
","
27.2%
","
2.50
","
B (3.14)
","
B+ (3.30)
"
"Joseph, Simpson               ","
CHEM 13 - Chemistry of Life              (A)
",SP08,173,"
87
","
83.5%
","
91.8%
","
3.27
","
B+ (3.55)
","
B- (2.88)
"
