Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP23,26,"
15
","
93.3%
","
100.0%
","
7.30
","
A- (3.93)
","
A- (3.74)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP22,45,"
22
","
81.8%
","
90.5%
","
5.50
","
B+ (3.52)
","
B+ (3.61)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP21,53,"
32
","
80.6%
","
83.3%
","
6.24
","
B+ (3.46)
","
A- (3.84)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP20,44,"
26
","
84.6%
","
92.3%
","
6.96
","
B (3.29)
","
A- (3.79)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP19,59,"
31
","
83.3%
","
90.0%
","
6.44
","
B+ (3.42)
","
B (3.28)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP18,72,"
37
","
86.1%
","
80.6%
","
5.47
","
B+ (3.49)
","
B (3.23)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP16,91,"
44
","
78.6%
","
90.5%
","
6.55
","
B+ (3.56)
","
B+ (3.53)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP15,71,"
39
","
91.9%
","
91.9%
","
6.93
","
B (3.25)
","
B (3.27)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP14,85,"
45
","
82.2%
","
88.9%
","
6.32
","
B+ (3.34)
","
B+ (3.42)
"
"Kubiak, Clifford Paul","
CHEM 6CH - Honors General Chemistry III (A)
",SP13,56,"
26
","
80.8%
","
88.5%
","
7.12
","
B+ (3.32)
","
B (3.15)
"
"Kubiak, Clifford Paul              ","
CHEM 6CH - Honors General Chemistry III   (A)
",SP12,75,"
34
","
79.4%
","
88.2%
","
7.79
","
B+ (3.61)
","
B+ (3.34)
"
"Kubiak, Clifford Paul              ","
CHEM 6CH - Honors General Chemistry III   (A)
",SP11,73,"
44
","
79.5%
","
90.9%
","
6.45
","
B+ (3.59)
","
B+ (3.34)
"
"Cohen, Seth M                      ","
CHEM 6CH - Honors General Chemistry III   (A)
",SP10,87,"
72
","
88.9%
","
98.6%
","
6.28
","
B+ (3.34)
","
B- (2.77)
"
"Hoeger, Carl                       ","
CHEM 6CH - Honors General Chemistry III   (A)
",SP09,64,"
55
","
94.5%
","
100.0%
","
4.61
","
B+ (3.66)
","
B+ (3.37)
"
"Cohen, Seth M                 ","
CHEM 6CH - Honors General Chemistry III   (A)
",SP08,119,"
100
","
97.0%
","
98.0%
","
4.72
","
B+ (3.56)
","
B- (2.80)
"
