Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (A)
",SP23,17,"
13
","
92.3%
","
92.3%
","
3.12
","
B+ (3.64)
","
N/A
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (A)
",WI23,19,"
18
","
77.8%
","
88.9%
","
3.94
","
B+ (3.65)
","
N/A
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (B)
",WI23,21,"
20
","
95.0%
","
100.0%
","
3.30
","
A- (3.80)
","
A- (3.83)
"
"Phan, Alex Minh Giang","
ENG 10 - Fundamentals/Engineering Appln (B)
",FA22,25,"
17
","
70.6%
","
88.2%
","
5.68
","
B+ (3.40)
","
A- (3.80)
"
"Martinez Pallares, Fabian Martin","
ENG 10 - Fundamentals/Engineering Appln (C)
",FA22,15,"
10
","
90.0%
","
80.0%
","
2.90
","
A (4.00)
","
N/A
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (A)
",SP22,25,"
20
","
100.0%
","
100.0%
","
4.00
","
B+ (3.53)
","
B (3.22)
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (A)
",WI22,23,"
21
","
95.2%
","
100.0%
","
3.45
","
A- (3.76)
","
A- (3.74)
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (B)
",WI22,21,"
20
","
85.0%
","
100.0%
","
3.90
","
A- (3.79)
","
A- (3.83)
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (C)
",FA21,30,"
22
","
95.2%
","
100.0%
","
4.23
","
A- (3.91)
","
A- (3.90)
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (D)
",FA21,27,"
19
","
89.5%
","
100.0%
","
3.66
","
A- (3.95)
","
A- (3.79)
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (A)
",SP21,10,"
9
","
100.0%
","
100.0%
","
3.17
","
A (4.00)
","
N/A
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (A)
",WI21,10,"
8
","
100.0%
","
100.0%
","
3.00
","
A- (3.75)
","
N/A
"
"Vargas Consuelos, Carlos Ingram","
ENG 10 - Fundamentals/Engineering Appln (A)
",FA20,26,"
13
","
92.3%
","
91.7%
","
2.81
","
A- (3.91)
","
A- (3.97)
"
"Campbell, Jordan Alexander","
ENG 10 - Fundamentals/Engineering Appln (A)
",SP20,8,"
6
","
100.0%
","
100.0%
","
2.83
","
A (4.00)
","
N/A
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (B)
",WI20,15,"
14
","
85.7%
","
100.0%
","
2.36
","
A (4.00)
","
N/A
"
"Ridley, Robyn Elizabeth","
ENG 10 - Fundamentals/Engineering Appln (A)
",FA19,22,"
20
","
65.0%
","
90.0%
","
3.40
","
B+ (3.67)
","
B+ (3.63)
"
"Campbell, Jordan Alexander","
ENG 10 - Fundamentals/Engineering Appln (B)
",FA19,17,"
9
","
77.8%
","
88.9%
","
2.50
","
A- (3.71)
","
N/A
"
"Bagheri, Mostafa","
ENG 10 - Fundamentals/Engineering Appln (A)
",S219,25,"
23
","
26.1%
","
39.1%
","
3.63
","
A- (3.82)
","
A (4.00)
"
"Bagheri, Mostafa","
ENG 10 - Fundamentals/Engineering Appln (B)
",S219,22,"
19
","
47.4%
","
94.7%
","
3.97
","
A- (3.95)
","
A (4.00)
"
"Yazdani, Arash","
ENG 10 - Fundamentals/Engineering Appln (C)
",S219,27,"
25
","
36.0%
","
68.0%
","
2.18
","
A (4.00)
","
A (4.00)
"
"Evdokimenko, Ekaterina","
ENG 10 - Fundamentals/Engineering Appln (D)
",S219,26,"
22
","
45.5%
","
86.4%
","
2.59
","
A- (3.95)
","
A (4.00)
"
"Yazdani, Arash","
ENG 10 - Fundamentals/Engineering Appln (E)
",S219,17,"
14
","
50.0%
","
85.7%
","
4.21
","
A (4.00)
","
N/A
"
