Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"De Sa, Virginia","
COGS 118B - Intro to Machine Learning (A)
",FA22,160,"
76
","
89.2%
","
87.8%
","
7.83
","
B+ (3.42)
","
A- (3.75)
"
"Gupta, Anjum","
COGS 118B - Intro to Machine Learning (A)
",S222,46,"
33
","
100.0%
","
100.0%
","
8.38
","
B+ (3.47)
","
B+ (3.31)
"
"Mattar, Marcelo G","
COGS 118B - Intro to Machine Learning II (A)
",WI22,156,"
138
","
94.2%
","
94.8%
","
8.82
","
B+ (3.51)
","
B+ (3.38)
"
"De Sa, Virginia","
COGS 118B - Intro to Machine Learning II (A)
",FA21,144,"
58
","
84.2%
","
94.7%
","
7.59
","
B+ (3.66)
","
A- (3.84)
"
"Mattar, Marcelo G","
COGS 118B - Intro to Machine Learning II (A)
",SP21,165,"
144
","
87.5%
","
84.6%
","
7.93
","
B+ (3.40)
","
B+ (3.31)
"
"De Sa, Virginia","
COGS 118B - Intro to Machine Learning II (A)
",FA20,42,"
20
","
89.5%
","
100.0%
","
9.45
","
A- (3.79)
","
A- (3.84)
"
"De Sa, Virginia","
COGS 118B - Intro to Machine Learning II (A)
",FA19,170,"
52
","
90.4%
","
90.4%
","
7.05
","
B+ (3.31)
","
B+ (3.64)
"
"De Sa, Virginia","
COGS 118B - Intro to Machine Learning II (A)
",FA18,121,"
34
","
75.8%
","
87.9%
","
8.26
","
B+ (3.41)
","
A- (3.71)
"
"De Sa, Virginia","
COGS 118B - Intro to Machine Learning II (A)
",FA17,78,"
32
","
96.8%
","
96.8%
","
7.66
","
A- (3.79)
","
A- (3.82)
"
"De Sa, Virginia","
COGS 118B - Natural Computation II (A)
",FA16,55,"
19
","
94.4%
","
100.0%
","
6.50
","
B+ (3.53)
","
A- (3.87)
"
"De Sa, Virginia","
COGS 118B - Natural Computation II (A)
",FA15,25,"
11
","
100.0%
","
100.0%
","
7.50
","
B+ (3.55)
","
A- (3.87)
"
"De Sa, Virginia","
COGS 118B - Natural Computation II (A)
",FA14,16,"
11
","
100.0%
","
100.0%
","
6.50
","
B+ (3.60)
","
N/A
"
"De Sa, Virginia","
COGS 118B - Natural Computation II (A)
",WI13,20,"
14
","
92.3%
","
92.3%
","
6.35
","
B+ (3.69)
","
A- (3.87)
"
