Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Radcliff, Pamela B.","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",WI23,64,"
23
","
91.3%
","
95.5%
","
4.33
","
B+ (3.35)
","
B (3.11)
"
"Gray, Taylor Erin","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",S222,19,"
9
","
88.9%
","
88.9%
","
6.28
","
B+ (3.50)
","
N/A
"
"Gray, Taylor Erin","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",S121,26,"
6
","
100.0%
","
100.0%
","
5.17
","
B+ (3.50)
","
B- (2.82)
"
"Henderson, David Kenneth","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",FA20,52,"
43
","
92.9%
","
100.0%
","
7.60
","
B+ (3.36)
","
B (3.23)
"
"Hall, Matthew Aaron","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",S120,29,"
10
","
100.0%
","
100.0%
","
4.90
","
A- (3.78)
","
B+ (3.41)
"
"Radcliff, Pamela B.","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",WI19,114,"
84
","
95.2%
","
96.4%
","
4.76
","
B+ (3.50)
","
B (3.20)
"
"Chamberlin, Foster Pease","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",S117,23,"
13
","
100.0%
","
100.0%
","
5.27
","
B+ (3.31)
","
B (3.26)
"
"Radcliff, Pamela B.","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",SP17,95,"
40
","
97.4%
","
97.4%
","
5.01
","
B+ (3.34)
","
B+ (3.43)
"
"Davis, Andrea R","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",SP15,65,"
21
","
90.0%
","
80.0%
","
4.39
","
B+ (3.61)
","
B+ (3.30)
"
"Radcliff, Pamela B.","
HIEU 146 - Fascism,Communism 1919-1945 (A)
",FA13,110,"
44
","
100.0%
","
100.0%
","
5.57
","
B+ (3.43)
","
B+ (3.44)
"
"Radcliff, Pamela B.                ","
HIEU 146 - Fascism,Communism 1919-1945    (A)
",FA10,138,"
63
","
95.2%
","
93.7%
","
5.23
","
B+ (3.41)
","
B+ (3.34)
"
"Radcliff, Pamela B.           ","
HIEU 146 - Fascism,Communism 1919-1945    (A)
",SP08,132,"
84
","
96.3%
","
97.6%
","
3.60
","
B+ (3.43)
","
B (3.09)
"
