Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Neuheiser, Joerg","
HIEU 128 - Europe since 1945 (A)
",FA22,48,"
35
","
85.7%
","
97.1%
","
5.36
","
B (3.23)
","
B- (2.96)
"
"Neuheiser, Joerg","
HIEU 128 - Europe since 1945 (A)
",WI22,48,"
34
","
94.1%
","
100.0%
","
5.50
","
B+ (3.48)
","
B- (2.91)
"
"Neuheiser, Joerg","
HIEU 128 - Europe since 1945 (A)
",SP21,59,"
44
","
93.2%
","
95.5%
","
4.82
","
B (3.22)
","
B- (2.99)
"
"Djordjevski, Josef","
HIEU 128 - Europe since 1945 (A)
",S120,24,"
6
","
83.3%
","
100.0%
","
10.17
","
B+ (3.33)
","
B+ (3.46)
"
"Neuheiser, Joerg","
HIEU 128 - Europe since 1945 (A)
",WI20,76,"
64
","
95.3%
","
98.4%
","
4.95
","
B+ (3.38)
","
B (3.05)
"
"Neuheiser, Joerg","
HIEU 128 - Europe since 1945 (A)
",WI19,52,"
44
","
97.7%
","
97.7%
","
5.32
","
B (3.25)
","
B- (2.99)
"
"Dunai, Suzanne Elizabeth","
HIEU 128 - Europe since 1945 (A)
",S218,16,"
11
","
100.0%
","
100.0%
","
4.68
","
A- (3.90)
","
N/A
"
"Neuheiser, Joerg","
HIEU 128 - Europe since 1945 (A)
",WI18,65,"
44
","
95.5%
","
95.5%
","
4.31
","
B+ (3.57)
","
B (3.25)
"
"Terrell, Robert","
HIEU 128 - Europe since 1945 (A)
",S116,17,"
13
","
100.0%
","
100.0%
","
6.32
","
B (3.00)
","
N/A
"
"Biess, Frank Peter","
HIEU 128 - Europe since 1945 (A)
",SP16,71,"
62
","
96.8%
","
96.8%
","
5.47
","
B+ (3.31)
","
B+ (3.30)
"
"Zroka, Amy Liane","
HIEU 128 - Europe since 1945 (A)
",S214,21,"
10
","
90.0%
","
100.0%
","
5.50
","
A- (3.75)
","
B+ (3.37)
"
"Schenderlein, Anne Clara","
HIEU 128 - Europe since 1945 (A)
",SP14,70,"
25
","
91.7%
","
95.8%
","
4.67
","
B+ (3.32)
","
B (3.27)
"
"Zroka, Ryan Edward","
HIEU 128 - Europe since 1945 (A)
",SP13,85,"
40
","
97.5%
","
97.5%
","
5.05
","
B+ (3.64)
","
B (3.25)
"
"Biess, Frank Peter                 ","
HIEU 128 - Europe since 1945              (A)
",WI10,100,"
69
","
92.8%
","
94.2%
","
5.17
","
B+ (3.64)
","
B (3.21)
"
