Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Gustafson-Brown, Cindy","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA22,184,"
139
","
91.4%
","
97.8%
","
4.83
","
B (3.07)
","
B- (2.81)
"
"Gustafson-Brown, Cindy","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA21,214,"
178
","
76.8%
","
88.7%
","
5.61
","
B (3.02)
","
B- (2.81)
"
"Naigles, Beverly Marcella","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",S121,38,"
30
","
86.7%
","
96.3%
","
7.17
","
B+ (3.41)
","
B (3.01)
"
"Pirino, Giorgia","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA20,229,"
180
","
96.1%
","
94.4%
","
4.33
","
A- (3.72)
","
B+ (3.54)
"
"Gustafson-Brown, Cindy","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",S220,43,"
33
","
84.8%
","
87.9%
","
6.92
","
B+ (3.31)
","
B (3.11)
"
"Gustafson-Brown, Cindy","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",WI20,245,"
156
","
77.3%
","
80.7%
","
4.71
","
B (3.20)
","
B (3.19)
"
"Burg, Michael","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA18,343,"
296
","
95.2%
","
98.3%
","
3.67
","
B+ (3.50)
","
B+ (3.40)
"
"Gustafson-Brown, Cindy","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",S218,28,"
24
","
91.3%
","
95.7%
","
7.46
","
B (3.20)
","
B- (2.86)
"
"Burg, Michael","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA17,272,"
247
","
96.7%
","
96.7%
","
3.79
","
B+ (3.52)
","
B+ (3.57)
"
"Gustafson-Brown, Cindy","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",S217,35,"
28
","
89.3%
","
92.6%
","
6.86
","
B (3.27)
","
B- (2.94)
"
"Burg, Michael","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA16,339,"
177
","
96.4%
","
97.6%
","
4.22
","
B+ (3.66)
","
B+ (3.61)
"
"Reuther, Keefe","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",S216,68,"
50
","
96.0%
","
100.0%
","
5.90
","
B+ (3.59)
","
B+ (3.48)
"
"Traver, David","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",WI14,281,"
118
","
84.1%
","
82.3%
","
4.34
","
B (3.15)
","
B+ (3.34)
"
"Reuther, Keefe","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA13,234,"
114
","
89.1%
","
92.7%
","
4.52
","
B (3.28)
","
B- (2.89)
"
"Rypien, Krystal L","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",SP13,181,"
75
","
90.7%
","
92.0%
","
4.34
","
B (3.26)
","
C+ (2.64)
"
"Rypien, Krystal L","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",WI13,315,"
204
","
94.6%
","
94.6%
","
4.28
","
B+ (3.45)
","
B+ (3.33)
"
"Bever, Jennie Lynn                 ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",SU10,57,"
17
","
70.6%
","
94.1%
","
4.85
","
A- (3.71)
","
N/A
"
"Bever, Jennie Lynn                 ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",WI10,320,"
135
","
94.0%
","
97.0%
","
3.71
","
B+ (3.60)
","
B+ (3.45)
"
"Gustafson-Brown, Cindy             ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA09,161,"
85
","
82.1%
","
87.1%
","
4.14
","
B+ (3.30)
","
B- (2.93)
"
"Lasse, Samuel H                    ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",SU09,38,"
19
","
84.2%
","
84.2%
","
4.29
","
B+ (3.57)
","
N/A
"
"Loomis, William F.                 ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",SP09,163,"
65
","
92.3%
","
84.6%
","
3.05
","
B+ (3.48)
","
B (3.07)
"
"Bever, Jennie Lynn","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",WI09,272,"
165
","
92.8%
","
94.8%
","
2.61
","
B+ (3.62)
","
B+ (3.45)
"
"Gustafson-Brown, Cindy             ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA08,212,"
148
","
82.2%
","
87.0%
","
4.54
","
B (3.15)
","
B- (2.73)
"
"Tour, Ella                         ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",SU08,42,"
28
","
92.9%
","
96.4%
","
4.07
","
B+ (3.54)
","
N/A
"
"Loomis, William F.            ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",SP08,153,"
61
","
91.5%
","
88.3%
","
2.70
","
B+ (3.35)
","
B (3.01)
"
"Towb, Par                     ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",WI08,332,"
119
","
83.1%
","
93.2%
","
2.14
","
B+ (3.58)
","
B+ (3.34)
"
"Sann, Sharon Bree","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",FA07,209,"
132
","
84.7%
","
87.1%
","
3.85
","
B+ (3.35)
","
B- (2.92)
"
"Gustafson-Brown, Cindy        ","
BILD 10 - Fundamental Concepts/Modrn Bio (A)
",SU07,36,"
25
","
70.8%
","
70.8%
","
5.25
","
B- (2.71)
","
N/A
"
