Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",FA21,266,"
130
","
98.4%
","
99.2%
","
4.18
","
A- (3.83)
","
A- (3.76)
"
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",S221,83,"
20
","
84.2%
","
84.2%
","
7.03
","
A- (3.84)
","
B+ (3.31)
"
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",FA20,254,"
114
","
98.2%
","
98.2%
","
4.63
","
A- (3.72)
","
B+ (3.48)
"
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",S120,94,"
18
","
100.0%
","
100.0%
","
5.17
","
A- (3.94)
","
B+ (3.68)
"
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",WI20,311,"
150
","
99.3%
","
97.8%
","
3.62
","
A- (3.71)
","
B+ (3.52)
"
"Amemiya, Jamie L","
PSYC 180 - Adolescence (A)
",S219,21,"
20
","
95.0%
","
95.0%
","
4.40
","
A- (3.90)
","
A- (3.72)
"
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",WI19,274,"
116
","
97.3%
","
97.3%
","
3.61
","
B+ (3.68)
","
B+ (3.61)
"
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",S118,58,"
25
","
100.0%
","
100.0%
","
4.15
","
A- (3.74)
","
B+ (3.62)
"
"Hanes, Esther","
PSYC 180 - Adolescence (B)
",WI18,148,"
75
","
95.7%
","
100.0%
","
3.49
","
B+ (3.57)
","
B+ (3.47)
"
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",S217,104,"
33
","
90.6%
","
90.6%
","
4.75
","
B+ (3.53)
","
N/A
"
"Hanes, Esther","
PSYC 180 - Adolescence (B)
",FA16,62,"
51
","
96.1%
","
96.1%
","
5.25
","
B+ (3.54)
","
B+ (3.49)
"
"Hanes, Esther","
PSYC 180 - Adolescence (A)
",S216,40,"
11
","
100.0%
","
100.0%
","
4.50
","
B+ (3.36)
","
B+ (3.38)
"
"Hanes, Esther","
PSYC 180 - Adolescence (B)
",FA15,85,"
41
","
97.4%
","
100.0%
","
4.29
","
B+ (3.54)
","
B (3.12)
"
"Beck-Ellsworth, Danielle Julia","
PSYC 180 - Adolescence (A)
",FA14,193,"
62
","
93.4%
","
86.9%
","
4.43
","
B+ (3.37)
","
B (3.20)
"
"Beck-Ellsworth, Danielle Julia","
PSYC 180 - Adolescence (A)
",S214,31,"
4
","
100.0%
","
100.0%
","
5.50
","
B+ (3.67)
","
B+ (3.54)
"
"Beck-Ellsworth, Danielle Julia","
PSYC 180 - Adolescence (A)
",FA13,270,"
105
","
95.2%
","
93.3%
","
4.62
","
B+ (3.49)
","
B (3.07)
"
"Sweet, Monica Ann","
PSYC 180 - Adolescence (A)
",S213,33,"
5
","
80.0%
","
80.0%
","
8.10
","
B+ (3.60)
","
B (3.28)
"
"Beck-Ellsworth, Danielle Julia","
PSYC 180 - Adolescence (A)
",SP13,286,"
114
","
92.9%
","
94.7%
","
4.00
","
B+ (3.42)
","
B (3.13)
"
"Spilkin, Amy M.                    ","
PSYC 180 - Adolescence                    (A)
",FA10,186,"
96
","
86.5%
","
80.2%
","
3.90
","
B+ (3.41)
","
B (3.11)
"
"Cluver, Annette L.                 ","
PSYC 180 - Adolescence                    (A)
",FA09,188,"
115
","
75.5%
","
66.4%
","
3.96
","
B (3.22)
","
B- (2.89)
"
"Sweet, Monica Ann                  ","
PSYC 180 - Adolescence                    (A)
",FA08,202,"
141
","
98.6%
","
92.8%
","
3.56
","
B+ (3.58)
","
B (3.07)
"
