Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Lagakos, David P.","
ECON 117 - Economic Growth (A)
",FA18,118,"
28
","
92.3%
","
100.0%
","
5.39
","
B+ (3.58)
","
B (3.17)
"
"Machina, Mark Joseph","
ECON 117 - Economic Growth (A)
",WI15,29,"
12
","
100.0%
","
88.9%
","
3.39
","
B+ (3.67)
","
B+ (3.58)
"
"Machina, Mark Joseph","
ECON 117 - Economic Growth (A)
",WI14,27,"
9
","
100.0%
","
100.0%
","
5.17
","
A (4.00)
","
B+ (3.55)
"
"Machina, Mark Joseph","
ECON 117 - Economic Growth (A)
",WI13,36,"
18
","
70.6%
","
64.7%
","
3.70
","
B+ (3.63)
","
B- (2.82)
"
"Machina, Mark Joseph               ","
ECON 117 - Economic Growth                (A)
",WI10,49,"
14
","
71.4%
","
64.3%
","
5.21
","
B+ (3.38)
","
B- (2.93)
"
"Machina, Mark Joseph               ","
ECON 117 - Economic Growth                (A)
",SU09,14,"
6
","
83.3%
","
100.0%
","
6.83
","
B (3.00)
","
N/A
"
"Foster, Carroll Baldwin","
ECON 117 - Economic Growth                (A)
",WI09,58,"
36
","
66.7%
","
80.6%
","
3.06
","
B+ (3.35)
","
B- (2.75)
"
"Machina, Mark Joseph          ","
ECON 117 - Economic Growth                (A)
",WI09,58,"
23
","
77.3%
","
87.0%
","
2.67
","
B+ (3.35)
","
B- (2.75)
"
"Machina, Mark Joseph               ","
ECON 117 - Economic Growth                (A)
",SU08,31,"
13
","
92.3%
","
100.0%
","
4.50
","
B+ (3.58)
","
N/A
"
"Machina, Mark Joseph          ","
ECON 117 - Economic Growth                (A)
",WI08,52,"
33
","
81.8%
","
84.8%
","
3.00
","
A- (3.73)
","
B- (2.95)
"
