Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Machina, Mark Joseph","
ECON 87 - Freshman Seminar (B)
",WI13,19,"
6
","
16.7%
","
33.3%
","
1.17
","
A (4.00)
","
N/A
"
"Machina, Mark Joseph","
ECON 87 - Freshman Seminar (A)
",FA12,19,"
10
","
33.3%
","
44.4%
","
0.50
","
N/A
","
N/A
"
"Noel, Michael                      ","
ECON 87 - Freshman Seminar               (A)
",FA10,18,"
13
","
84.6%
","
92.3%
","
0.65
","
A (4.00)
","
N/A
"
"Noel, Michael                      ","
ECON 87 - Freshman Seminar               (B)
",FA10,14,"
10
","
60.0%
","
70.0%
","
2.70
","
B (3.00)
","
N/A
"
"Machina, Mark Joseph               ","
ECON 87 - Freshman Seminar               (A)
",WI10,13,"
7
","
57.1%
","
57.1%
","
0.79
","
N/A
","
N/A
"
"Machina, Mark Joseph               ","
ECON 87 - Freshman Seminar               (B)
",WI10,14,"
8
","
37.5%
","
25.0%
","
1.25
","
N/A
","
N/A
"
"Machina, Mark Joseph               ","
ECON 87 - Freshman Seminar               (C)
",WI10,11,"
4
","
100.0%
","
100.0%
","
0.50
","
N/A
","
N/A
"
"Machina, Mark Joseph               ","
ECON 87 - Freshman Seminar               (A)
",FA09,8,"
5
","
75.0%
","
100.0%
","
0.90
","
N/A
","
N/A
"
"Machina, Mark Joseph               ","
ECON 87 - Freshman Seminar               (B)
",FA09,10,"
8
","
87.5%
","
100.0%
","
0.50
","
A (4.00)
","
N/A
"
"Machina, Mark Joseph","
ECON 87 - Freshman Seminar               (A)
",WI09,11,"
9
","
100.0%
","
100.0%
","
0.72
","
N/A
","
N/A
"
"Machina, Mark Joseph","
ECON 87 - Freshman Seminar               (B)
",WI09,16,"
14
","
100.0%
","
100.0%
","
0.93
","
A- (3.75)
","
N/A
"
"Machina, Mark Joseph               ","
ECON 87 - Freshman Seminar               (A)
",FA08,12,"
12
","
83.3%
","
83.3%
","
1.17
","
B+ (3.67)
","
N/A
"
"Machina, Mark Joseph               ","
ECON 87 - Freshman Seminar               (B)
",FA08,12,"
12
","
66.7%
","
75.0%
","
0.50
","
N/A
","
N/A
"
"Machina, Mark Joseph          ","
ECON 87 - Freshman Seminar               (A)
",WI08,11,"
8
","
100.0%
","
87.5%
","
0.50
","
A (4.00)
","
N/A
"
"Machina, Mark Joseph          ","
ECON 87 - Freshman Seminar               (B)
",WI08,16,"
13
","
100.0%
","
100.0%
","
1.12
","
A (4.00)
","
N/A
"
"Machina, Mark Joseph          ","
ECON 87 - Freshman Seminar               (A)
",FA07,11,"
12
","
81.8%
","
100.0%
","
1.17
","
B+ (3.50)
","
N/A
"
"Famulari, Melissa             ","
ECON 87 - Freshman Seminar               (C)
",FA07,11,"
7
","
100.0%
","
100.0%
","
0.50
","
N/A
","
N/A
"
"Machina, Mark Joseph          ","
ECON 87 - Freshman Seminar               (D)
",FA07,11,"
11
","
100.0%
","
100.0%
","
0.68
","
A- (3.80)
","
N/A
"
