Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Sun, Yixiao","
ECON 120CH - Honors Econometrics C (A)
",SP23,14,"
7
","
100.0%
","
100.0%
","
4.21
","
A (4.00)
","
N/A
"
"Sun, Yixiao","
ECON 120CH - Honors Econometrics C (A)
",SP22,14,"
5
","
100.0%
","
100.0%
","
3.30
","
A (4.00)
","
N/A
"
"Sun, Yixiao","
ECON 120CH - Honors Econometrics C (A)
",SP21,16,"
8
","
100.0%
","
100.0%
","
4.50
","
A (4.00)
","
N/A
"
"Sun, Yixiao","
ECON 120CH - Honors Econometrics C (A)
",SP19,19,"
5
","
100.0%
","
100.0%
","
2.50
","
A (4.00)
","
N/A
"
"Wuthrich, Kaspar","
ECON 120CH - Honors Econometrics C (A)
",SP17,19,"
9
","
100.0%
","
100.0%
","
3.93
","
A- (3.88)
","
N/A
"
"Sun, Yixiao","
ECON 120CH - Honors Econometrics C (A)
",SP16,7,"
6
","
100.0%
","
100.0%
","
5.30
","
A (4.00)
","
N/A
"
"Sun, Yixiao","
ECON 120CH - Honors Econometrics C (A)
",SP14,8,"
5
","
100.0%
","
100.0%
","
3.50
","
A (4.00)
","
N/A
"
"Beare, Brendan","
ECON 120CH - Honors Econometrics C (A)
",SP13,8,"
3
","
33.3%
","
66.7%
","
3.17
","
B+ (3.67)
","
N/A
"
"Sun, Yixiao                        ","
ECON 120CH - Honors Econometrics C          (A)
",SP12,7,"
5
","
60.0%
","
80.0%
","
3.70
","
A (4.00)
","
N/A
"
"Sun, Yixiao                        ","
ECON 120CH - Honors Econometrics C          (A)
",SP11,11,"
8
","
100.0%
","
100.0%
","
3.75
","
A (4.00)
","
N/A
"
"Sun, Yixiao                        ","
ECON 120CH - Honors Econometrics C          (A)
",SP10,19,"
8
","
75.0%
","
62.5%
","
4.00
","
A- (3.88)
","
N/A
"
"Candido, Maria Teresa              ","
ECON 120CH - Honors Econometrics C          (A)
",SP09,17,"
11
","
100.0%
","
100.0%
","
3.77
","
A- (3.82)
","
N/A
"
"Stohs, Stephen                ","
ECON 120CH - Honors Econometrics C          (A)
",SP08,226,"
107
","
66.7%
","
76.5%
","
3.65
","
N/A
","
A- (3.81)
"
