Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Yaksh, Tony L.","
WARR 87 - First-year Seminar (A)
",SP22,11,"
9
","
88.9%
","
77.8%
","
1.50
","
N/A
","
N/A
"
"Radic, Zoran","
WARR 87 - Freshman Seminar (A)
",WI22,6,"
5
","
100.0%
","
100.0%
","
1.30
","
A (4.00)
","
N/A
"
"Yuan, Jason Xiao-Jian","
WARR 87 - Freshman Seminar (A)
",SP21,13,"
8
","
87.5%
","
87.5%
","
1.07
","
A (4.00)
","
N/A
"
"Yuan, Jason Xiao-Jian","
WARR 87 - Freshman Seminar (A)
",FA20,14,"
11
","
81.8%
","
90.9%
","
1.23
","
A (4.00)
","
N/A
"
"Debnath, Anjan","
WARR 87 - Freshman Seminar (A)
",WI20,7,"
7
","
100.0%
","
85.7%
","
1.07
","
N/A
","
N/A
"
"Hargens, Alan","
WARR 87 - Freshman Seminar (B)
",WI20,18,"
12
","
81.8%
","
81.8%
","
0.83
","
A (4.00)
","
N/A
"
"Radic, Zoran","
WARR 87 - Freshman Seminar (B)
",FA19,13,"
7
","
100.0%
","
100.0%
","
0.50
","
N/A
","
N/A
"
"Hargens, Alan","
WARR 87 - Freshman Seminar (A)
",WI19,17,"
12
","
100.0%
","
100.0%
","
0.86
","
B+ (3.67)
","
N/A
"
"Radic, Zoran","
WARR 87 - Freshman Seminar (B)
",FA18,9,"
5
","
100.0%
","
100.0%
","
0.90
","
N/A
","
N/A
"
"Debnath, Anjan","
WARR 87 - Freshman Seminar (A)
",WI18,12,"
9
","
88.9%
","
88.9%
","
1.39
","
A (4.00)
","
N/A
"
"Radic, Zoran","
WARR 87 - Freshman Seminar (A)
",FA17,10,"
7
","
100.0%
","
100.0%
","
1.64
","
B (3.00)
","
N/A
"
"Hargens, Alan","
WARR 87 - Freshman Seminar (B)
",SP17,9,"
5
","
80.0%
","
80.0%
","
1.30
","
N/A
","
N/A
"
"Radic, Zoran","
WARR 87 - Freshman Seminar (B)
",WI17,13,"
13
","
91.7%
","
91.7%
","
1.50
","
N/A
","
N/A
"
"Lamey, Andy M.","
WARR 87 - Freshman Seminar (A)
",FA16,12,"
7
","
83.3%
","
83.3%
","
4.90
","
A (4.00)
","
N/A
"
"Hargens, Alan","
WARR 87 - Freshman Seminar (A)
",WI16,15,"
9
","
100.0%
","
100.0%
","
0.75
","
A (4.00)
","
N/A
"
"Hargens, Alan","
WARR 87 - Freshman Seminar (A)
",SP15,11,"
6
","
83.3%
","
83.3%
","
1.50
","
N/A
","
N/A
"
"Tomaszewski, Christian Alberto","
WARR 87 - Freshman Seminar (A)
",SP13,16,"
11
","
100.0%
","
100.0%
","
1.41
","
A (4.00)
","
N/A
"
