Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Minnes Kemp, Mor Mia","
CSE 90 - Undergraduate Seminar (A)
",WI23,34,"
20
","
100.0%
","
100.0%
","
0.94
","
A (4.00)
","
N/A
"
"Alvarado, Christine J.","
CSE 90 - Undergraduate Seminar (A)
",SP16,57,"
33
","
96.7%
","
96.7%
","
1.39
","
A (4.00)
","
N/A
"
"Alvarado, Christine J.","
CSE 90 - Undergraduate Seminar (B)
",WI16,81,"
45
","
97.7%
","
100.0%
","
1.04
","
A (4.00)
","
N/A
"
"Gillespie, Gary N","
CSE 90 - Undergraduate Seminar (A)
",FA15,70,"
53
","
98.0%
","
96.0%
","
1.43
","
A- (3.82)
","
N/A
"
"Cao, Yingjun","
CSE 90 - Undergraduate Seminar (B)
",FA15,59,"
46
","
91.3%
","
97.8%
","
0.81
","
A (4.00)
","
N/A
"
"Gillespie, Gary N","
CSE 90 - Undergraduate Seminar (A)
",SP15,59,"
31
","
89.3%
","
92.9%
","
1.39
","
A (4.00)
","
N/A
"
"Alvarado, Christine J.","
CSE 90 - Undergraduate Seminar (A)
",WI15,48,"
26
","
88.0%
","
96.0%
","
2.75
","
A (4.00)
","
N/A
"
"Gillespie, Gary N","
CSE 90 - Undergraduate Seminar (A)
",FA14,82,"
42
","
92.1%
","
97.4%
","
1.17
","
A (4.00)
","
N/A
"
"Gillespie, Gary N","
CSE 90 - Undergraduate Seminar (A)
",SP14,87,"
36
","
87.9%
","
97.0%
","
1.19
","
A (4.00)
","
N/A
"
"Gillespie, Gary N","
CSE 90 - Undergraduate Seminar (A)
",FA13,96,"
47
","
79.5%
","
86.4%
","
1.69
","
A (4.00)
","
N/A
"
"Gillespie, Gary N","
CSE 90 - Undergraduate Seminar (B)
",WI13,38,"
19
","
94.7%
","
100.0%
","
0.50
","
A (4.00)
","
N/A
"
"Gillespie, Gary N","
CSE 90 - Undergraduate Seminar (A)
",FA12,50,"
26
","
84.0%
","
96.0%
","
0.58
","
A (4.00)
","
N/A
"
"Gillespie, Gary N                  ","
CSE 90 - Undergraduate Seminar          (A)
",FA10,26,"
17
","
94.1%
","
100.0%
","
0.62
","
N/A
","
N/A
"
"Simon, Elizabeth A                 ","
CSE 90 - Undergraduate Seminar          (B)
",FA10,43,"
29
","
100.0%
","
100.0%
","
2.29
","
A (4.00)
","
N/A
"
"Simon, Elizabeth A                 ","
CSE 90 - Undergraduate Seminar          (A)
",SP10,8,"
5
","
100.0%
","
100.0%
","
2.10
","
N/A
","
N/A
"
"Gillespie, Gary N                  ","
CSE 90 - Undergraduate Seminar          (A)
",WI10,22,"
10
","
80.0%
","
80.0%
","
2.50
","
A (4.00)
","
N/A
"
"Gillespie, Gary N                  ","
CSE 90 - Undergraduate Seminar          (A)
",FA09,33,"
19
","
84.2%
","
89.5%
","
1.55
","
N/A
","
N/A
"
"Gillespie, Gary N","
CSE 90 - Undergraduate Seminar          (A)
",WI09,42,"
32
","
83.9%
","
100.0%
","
0.69
","
A (4.00)
","
N/A
"
