Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Shang, Jingbo","
CSE 151A - Intro to Machine Learning (A)
",SP23,188,"
102
","
94.1%
","
90.1%
","
5.88
","
A- (3.74)
","
A- (3.72)
"
"Dasgupta, Sanjoy","
CSE 151A - Intro to Machine Learning (A)
",WI23,137,"
46
","
95.5%
","
100.0%
","
8.55
","
B+ (3.49)
","
B (3.22)
"
"Dasgupta, Sanjoy","
CSE 151A - Intro to Machine Learning (B)
",WI23,132,"
41
","
97.3%
","
97.3%
","
8.50
","
A- (3.74)
","
B (3.25)
"
"Shang, Jingbo","
CSE 151A - Intro to Machine Learning (A)
",SP22,188,"
118
","
95.7%
","
94.0%
","
6.87
","
B+ (3.67)
","
A- (3.71)
"
"Berg-Kirkpatrick, Taylor D","
CSE 151A - Intro to Machine Learning (A)
",FA21,191,"
71
","
95.7%
","
98.6%
","
8.61
","
B+ (3.64)
","
B+ (3.52)
"
"Shang, Jingbo","
CSE 151A - Intro to Machine Learning (A)
",SP21,186,"
110
","
90.7%
","
87.0%
","
7.35
","
A- (3.80)
","
A- (3.91)
"
"Chaudhuri, Kamalika","
CSE 151A - Intro to Machine Learning (A)
",WI21,300,"
109
","
84.4%
","
82.6%
","
8.22
","
B+ (3.66)
","
A- (3.92)
"
"Berg-Kirkpatrick, Taylor D","
CSE 151A - Intro to Machine Learning (A)
",FA20,180,"
59
","
98.3%
","
100.0%
","
8.53
","
A- (3.71)
","
B+ (3.69)
"
"Eldridge, Justin Matthew","
CSE 151A - Intro to Machine Learning (A)
",SP20,184,"
62
","
98.3%
","
100.0%
","
7.31
","
B+ (3.61)
","
A- (3.77)
"
"Chaudhuri, Kamalika","
CSE 151A - Intro to Machine Learning (A)
",WI20,275,"
79
","
88.9%
","
88.9%
","
9.08
","
B+ (3.46)
","
A- (3.80)
"
