Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Tolley, Clinton","
PHIL 112 - History of Phil: Late Modern (A)
",SP23,26,"
10
","
90.0%
","
100.0%
","
9.10
","
A- (3.70)
","
B+ (3.38)
"
"Hardimon, Michael O.","
PHIL 112 - History of Phil: Late Modern (A)
",SP22,34,"
3
","
100.0%
","
100.0%
","
3.83
","
B (3.00)
","
B- (3.00)
"
"Tolley, Clinton","
PHIL 112 - History of Phil: Late Modern (A)
",SP21,41,"
12
","
90.9%
","
100.0%
","
7.17
","
B (3.18)
","
B+ (3.44)
"
"Watkins, Eric","
PHIL 112 - History of Phil: Late Modern (A)
",SP20,44,"
11
","
80.0%
","
80.0%
","
7.95
","
B+ (3.33)
","
B (3.28)
"
"Hardimon, Michael O.","
PHIL 112 - History of Phil: Late Modern (A)
",SP19,42,"
17
","
87.5%
","
93.8%
","
6.13
","
B+ (3.31)
","
B- (2.93)
"
"Tolley, Clinton","
PHIL 112 - History of Phil: Late Modern (B)
",SP18,30,"
12
","
75.0%
","
83.3%
","
7.00
","
B+ (3.67)
","
B+ (3.33)
"
"Hardimon, Michael O.","
PHIL 112 - History of Phil: Late Modern (A)
",SP17,22,"
11
","
90.0%
","
90.0%
","
6.70
","
B (3.20)
","
B- (2.98)
"
"Watkins, Eric","
PHIL 112 - History of Phil: Late Modern (A)
",SP16,21,"
8
","
100.0%
","
100.0%
","
8.50
","
B+ (3.67)
","
B (3.01)
"
"Hardimon, Michael O.","
PHIL 112 - History of Phil: Late Modern (A)
",SP15,18,"
7
","
85.7%
","
100.0%
","
8.21
","
B+ (3.43)
","
N/A
"
"Watkins, Eric","
PHIL 112 - History of Phil: Late Modern (A)
",SP14,20,"
5
","
80.0%
","
100.0%
","
4.10
","
B+ (3.60)
","
B (3.07)
"
"Hardimon, Michael O.","
PHIL 112 - History of Phil: Late Modern (A)
",SP13,24,"
4
","
100.0%
","
100.0%
","
5.50
","
A- (3.75)
","
B (3.03)
"
"Hardimon, Michael O.               ","
PHIL 112 - History of Phil: Late Modern   (A)
",SP11,25,"
8
","
75.0%
","
87.5%
","
6.75
","
B- (2.88)
","
B- (2.76)
"
