Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Hardimon, Michael O.","
PHIL 107 - Hegel (A)
",FA21,38,"
11
","
90.9%
","
90.9%
","
4.68
","
B (3.22)
","
B (3.16)
"
"Hardimon, Michael O.","
PHIL 107 - Hegel (A)
",WI19,17,"
4
","
100.0%
","
100.0%
","
6.00
","
C+ (2.33)
","
N/A
"
"Hardimon, Michael O.","
PHIL 107 - Hegel (A)
",SP16,12,"
3
","
100.0%
","
100.0%
","
3.83
","
A (4.00)
","
N/A
"
"Watkins, Eric","
PHIL 107 - Hegel (A)
",SP13,25,"
11
","
90.9%
","
100.0%
","
4.86
","
B (3.25)
","
B (3.24)
"
"Watkins, Eric                      ","
PHIL 107 - Hegel                          (A)
",FA09,22,"
15
","
100.0%
","
100.0%
","
7.70
","
A- (3.73)
","
B (3.27)
"
"Watkins, Eric                      ","
PHIL 107 - Hegel                          (A)
",FA08,12,"
8
","
100.0%
","
100.0%
","
5.07
","
B (3.20)
","
N/A
"
"Watkins, Eric                 ","
PHIL 107 - Hegel                          (A)
",FA07,25,"
22
","
81.8%
","
100.0%
","
5.26
","
B+ (3.32)
","
B (3.00)
"
