Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Diaz, Julia Michelle","
ESYS 101 - Environmental Biology (A)
",FA22,140,"
53
","
91.3%
","
91.1%
","
3.72
","
B+ (3.51)
","
B+ (3.52)
"
"Taylor, Jennifer Rebecca","
ESYS 101 - Environmental Biology (A)
",FA22,140,"
53
","
91.3%
","
97.8%
","
3.72
","
B+ (3.51)
","
B+ (3.52)
"
"Diaz, Julia Michelle","
ESYS 101 - Environmental Biology (A)
",FA21,137,"
57
","
96.4%
","
89.3%
","
3.93
","
A- (3.81)
","
A- (3.78)
"
"Taylor, Jennifer Rebecca","
ESYS 101 - Environmental Biology (A)
",FA21,137,"
57
","
96.4%
","
98.2%
","
3.93
","
A- (3.81)
","
A- (3.78)
"
"Diaz, Julia Michelle","
ESYS 101 - Environmental Biology (A)
",FA20,136,"
60
","
94.8%
","
86.2%
","
4.36
","
B+ (3.64)
","
B+ (3.40)
"
"Taylor, Jennifer Rebecca","
ESYS 101 - Environmental Biology (A)
",FA20,136,"
60
","
94.8%
","
94.8%
","
4.36
","
B+ (3.64)
","
B+ (3.40)
"
"Allen, Eric","
ESYS 101 - Environmental Biology (A)
",FA19,130,"
57
","
89.1%
","
90.7%
","
4.25
","
B (3.22)
","
B (3.05)
"
"Taylor, Jennifer Rebecca","
ESYS 101 - Environmental Biology (A)
",FA19,130,"
57
","
89.1%
","
92.6%
","
4.25
","
B (3.22)
","
B (3.05)
"
"Allen, Eric","
ESYS 101 - Environmental Biology (A)
",FA18,145,"
61
","
94.7%
","
94.7%
","
3.88
","
B+ (3.50)
","
B+ (3.31)
"
"Taylor, Jennifer Rebecca","
ESYS 101 - Environmental Biology (A)
",FA18,146,"
61
","
94.7%
","
90.9%
","
3.88
","
B+ (3.50)
","
B+ (3.31)
"
"Allen, Eric","
ESYS 101 - Environmental Biology (A)
",FA17,142,"
58
","
98.1%
","
98.1%
","
3.99
","
B+ (3.56)
","
B (3.29)
"
"Taylor, Jennifer Rebecca","
ESYS 101 - Environmental Biology (A)
",FA17,142,"
58
","
98.1%
","
90.4%
","
3.99
","
B+ (3.56)
","
B (3.29)
"
"Allen, Eric","
ESYS 101 - Environmental Biology (A)
",FA16,124,"
48
","
84.1%
","
100.0%
","
3.66
","
B (3.20)
","
B (3.27)
"
"Taylor, Jennifer Rebecca","
ESYS 101 - Environmental Biology (A)
",FA16,126,"
47
","
83.7%
","
88.4%
","
3.79
","
B (3.18)
","
B (3.27)
"
"Allen, Eric","
ESYS 101 - Environmental Biology (A)
",FA15,130,"
45
","
95.3%
","
97.7%
","
4.93
","
B+ (3.38)
","
B (3.23)
"
"Taylor, Jennifer Rebecca","
ESYS 101 - Environmental Biology (A)
",FA15,132,"
45
","
95.3%
","
83.7%
","
4.88
","
B+ (3.38)
","
B (3.23)
"
"Allen, Eric","
ESYS 101 - Environmental Biology (A)
",FA14,139,"
55
","
92.0%
","
92.0%
","
3.56
","
B+ (3.41)
","
B+ (3.38)
"
"Allen, Eric","
ESYS 101 - Environmental Biology (A)
",FA13,133,"
51
","
92.0%
","
100.0%
","
4.66
","
B (3.29)
","
B (3.23)
"
"Hamdoun, Amr","
ESYS 101 - Environmental Biology (A)
",FA13,133,"
36
","
88.6%
","
94.3%
","
4.32
","
B (3.26)
","
B (3.23)
"
"Allen, Eric","
ESYS 101 - Environmental Biology (A)
",FA12,218,"
113
","
91.9%
","
95.5%
","
4.59
","
B (3.28)
","
B (3.13)
"
"Hamdoun, Amr","
ESYS 101 - Environmental Biology (A)
",FA12,218,"
108
","
92.4%
","
94.3%
","
4.60
","
B+ (3.32)
","
B (3.13)
"
"Allen, Eric                        ","
ESYS 101 - Environmental Biology          (A)
",FA10,140,"
80
","
88.5%
","
93.7%
","
4.94
","
B (3.16)
","
B- (2.81)
"
"Burton, Ronald S.                  ","
ESYS 101 - Environmental Biology          (A)
",FA10,140,"
80
","
88.5%
","
93.7%
","
4.94
","
B (3.16)
","
B- (2.81)
"
"Allen, Eric","
ESYS 101 - Environmental Biology          (A)
",FA09,112,"
83
","
81.3%
","
97.3%
","
4.45
","
B (3.07)
","
B- (2.79)
"
"Burton, Ronald S.                  ","
ESYS 101 - Environmental Biology          (A)
",FA09,112,"
83
","
81.3%
","
97.3%
","
4.45
","
B (3.07)
","
B- (2.79)
"
"Burton, Ronald S.                  ","
ESYS 101 - Environmental Biology          (A)
",FA08,78,"
49
","
66.0%
","
77.3%
","
3.72
","
B (3.15)
","
B- (2.86)
"
"Palenik, Brian","
ESYS 101 - Environmental Biology          (A)
",FA08,78,"
50
","
72.7%
","
41.7%
","
2.50
","
B (3.15)
","
B- (2.86)
"
"Burton, Ronald S.             ","
ESYS 101 - Environmental Biology          (A)
",FA07,62,"
49
","
89.6%
","
89.4%
","
3.40
","
B (3.25)
","
B- (2.85)
"
"Palenik, Brian                     ","
ESYS 101 - Environmental Biology          (A)
",FA07,62,"
49
","
89.6%
","
89.4%
","
3.40
","
B (3.25)
","
B- (2.85)
"
