Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Stegman, David","
SIO 160 - Intro to Global Tectonics (A)
",SP22,12,"
6
","
66.7%
","
66.7%
","
4.17
","
B+ (3.33)
","
N/A
"
"Fialko, Yuri A.","
SIO 160 - Intro to Global Tectonics (A)
",SP21,20,"
9
","
77.8%
","
77.8%
","
4.72
","
B (3.25)
","
B+ (3.51)
"
"Stegman, David","
SIO 160 - Intro to Global Tectonics (A)
",SP20,20,"
8
","
87.5%
","
62.5%
","
6.50
","
B (3.29)
","
B+ (3.37)
"
"Fialko, Yuri A.","
SIO 160 - Intro to Global Tectonics (A)
",SP19,28,"
7
","
83.3%
","
83.3%
","
4.50
","
B (3.00)
","
B+ (3.47)
"
"Fialko, Yuri A.","
SIO 160 - Introduction to Tectonics (A)
",SP18,23,"
12
","
91.7%
","
83.3%
","
4.33
","
B+ (3.36)
","
B+ (3.30)
"
"Fialko, Yuri A.","
SIO 160 - Introduction to Tectonics (A)
",SP17,14,"
6
","
100.0%
","
83.3%
","
3.17
","
B+ (3.60)
","
N/A
"
"Fialko, Yuri A.","
SIO 160 - Introduction to Tectonics (A)
",SP16,22,"
15
","
73.3%
","
66.7%
","
5.30
","
B (3.15)
","
B+ (3.54)
"
"Fialko, Yuri A.","
SIO 160 - Introduction to Tectonics (A)
",SP15,19,"
5
","
60.0%
","
80.0%
","
4.10
","
B (3.00)
","
N/A
"
"Fialko, Yuri A.","
SIO 160 - Introduction to Tectonics (A)
",SP14,21,"
9
","
66.7%
","
55.6%
","
4.28
","
B (3.13)
","
B (3.29)
"
"Cande, Steve","
SIO 160 - Introduction to Tectonics (A)
",SP13,29,"
13
","
100.0%
","
100.0%
","
5.33
","
B+ (3.33)
","
B+ (3.39)
"
"Driscoll, Neal W.","
SIO 160 - Introduction to Tectonics (A)
",SP13,29,"
12
","
100.0%
","
100.0%
","
4.14
","
B+ (3.36)
","
B+ (3.39)
"
"Cande, Steve                       ","
SIO 160 - Introduction to Tectonics      (A)
",SP10,21,"
9
","
100.0%
","
100.0%
","
3.17
","
B+ (3.50)
","
B+ (3.33)
"
"Driscoll, Neal W.             ","
SIO 160 - Introduction to Tectonics      (A)
",SP10,21,"
9
","
100.0%
","
100.0%
","
3.17
","
B+ (3.50)
","
N/A
"
"Cande, Steve                       ","
SIO 160 - Introduction to Tectonics      (A)
",SP09,15,"
14
","
100.0%
","
100.0%
","
4.21
","
B+ (3.43)
","
N/A
"
"Driscoll, Neal W.             ","
SIO 160 - Introduction to Tectonics      (A)
",SP09,15,"
14
","
100.0%
","
100.0%
","
4.07
","
B+ (3.43)
","
N/A
"
"Fialko, Yuri A.               ","
SIO 160 - Introduction to Tectonics      (A)
",SP09,15,"
14
","
92.3%
","
53.8%
","
4.21
","
B+ (3.43)
","
N/A
"
