Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Aronoff-Spencer, Eliah Sea","
DSGN 160 - Special Topics in Design (A)
",SP23,20,"
10
","
100.0%
","
100.0%
","
6.50
","
A (4.00)
","
A- (3.96)
"
"Shvartzberg Carrio, Manuel","
DSGN 160 - Special Topics in Design (A)
",SP22,7,"
7
","
100.0%
","
100.0%
","
5.93
","
B+ (3.50)
","
N/A
"
"Norman, Donald A.","
DSGN 160 - Special Topics in Design (A)
",WI22,24,"
12
","
100.0%
","
100.0%
","
5.00
","
A (4.00)
","
A- (3.85)
"
"Xia, Haijun","
DSGN 160 - Special Topics in Design (A)
",FA20,22,"
20
","
95.0%
","
100.0%
","
6.60
","
B+ (3.50)
","
B+ (3.46)
"
"Dow, Steven P","
DSGN 160 - Special Topics in Design (A)
",WI20,88,"
49
","
85.7%
","
85.7%
","
5.56
","
B+ (3.59)
","
B+ (3.65)
"
