Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Xia, Haijun","
DSGN 118 - Dsgn Creativity/Productivity (A)
",WI23,38,"
27
","
96.3%
","
96.3%
","
5.02
","
A- (3.74)
","
B+ (3.56)
"
"Xia, Haijun","
DSGN 118 - Dsgn Creativity/Productivity (A)
",FA22,34,"
20
","
95.0%
","
90.0%
","
5.60
","
A- (3.95)
","
B+ (3.55)
"
"Xia, Haijun","
DSGN 118 - Dsgn Creativity/Productivity (A)
",FA21,58,"
51
","
92.0%
","
95.9%
","
5.99
","
B+ (3.67)
","
A- (3.74)
"
