Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Arcidiacono, Kristin","
TDMV 3 - Beginning Jazz (A)
",SP23,32,"
12
","
100.0%
","
100.0%
","
1.50
","
A- (3.82)
","
A- (3.77)
"
"Arcidiacono, Kristin","
TDMV 3 - Beginning Jazz (A)
",FA22,27,"
7
","
100.0%
","
100.0%
","
1.36
","
A (4.00)
","
A- (3.81)
"
"Rincon, Alicia","
TDMV 3 - Beginning Jazz (A)
",S122,23,"
3
","
100.0%
","
100.0%
","
2.50
","
B+ (3.50)
","
A- (3.99)
"
"Arcidiacono, Kristin","
TDMV 3 - Beginning Jazz (A)
",WI22,23,"
8
","
87.5%
","
100.0%
","
1.50
","
A- (3.83)
","
B (3.28)
"
"Arcidiacono, Kristin","
TDMV 3 - Beginning Jazz (A)
",FA21,23,"
8
","
100.0%
","
100.0%
","
1.00
","
A- (3.86)
","
B+ (3.64)
"
"Arcidiacono, Kristin","
TDMV 3 - Beginning Jazz (A)
",S221,23,"
6
","
100.0%
","
80.0%
","
2.50
","
B+ (3.33)
","
B- (2.73)
"
"Rincon, Alicia","
TDMV 3 - Beginning Jazz (A)
",S121,16,"
4
","
66.7%
","
66.7%
","
1.83
","
B+ (3.67)
","
N/A
"
"Arcidiacono, Kristin","
TDMV 3 - Beginning Jazz (A)
",SP21,28,"
13
","
92.3%
","
92.3%
","
3.12
","
A (4.00)
","
B+ (3.59)
"
"Rincon, Alicia","
TDMV 3 - Beginning Jazz (A)
",WI21,25,"
11
","
100.0%
","
100.0%
","
3.30
","
A- (3.90)
","
A- (3.99)
"
"Rincon, Alicia","
TDMV 3 - Beginning Jazz (B)
",FA20,17,"
7
","
100.0%
","
100.0%
","
2.79
","
A- (3.86)
","
N/A
"
"Arcidiacono, Kristin","
TDMV 3 - Beginning Jazz (C)
",FA20,24,"
7
","
100.0%
","
100.0%
","
3.07
","
A (4.00)
","
A- (3.84)
"
