Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (A)
",SP23,8,"
3
","
100.0%
","
100.0%
","
1.83
","
A (4.00)
","
N/A
"
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (B)
",FA19,7,"
4
","
50.0%
","
75.0%
","
8.00
","
N/A
","
N/A
"
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (A)
",SP19,7,"
3
","
100.0%
","
100.0%
","
5.83
","
A (4.00)
","
N/A
"
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (A)
",SP18,5,"
3
","
100.0%
","
66.7%
","
3.83
","
N/A
","
N/A
"
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (A)
",WI17,9,"
5
","
75.0%
","
75.0%
","
4.00
","
A (4.00)
","
N/A
"
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (A)
",FA16,10,"
4
","
66.7%
","
66.7%
","
1.83
","
N/A
","
N/A
"
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (A)
",SP16,16,"
8
","
87.5%
","
62.5%
","
4.25
","
A (4.00)
","
N/A
"
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (A)
",WI16,13,"
5
","
80.0%
","
60.0%
","
4.90
","
N/A
","
N/A
"
"Evans, Ivan T","
ERC 89 - Practicum in Math Tutoring (A)
",FA15,15,"
7
","
100.0%
","
85.7%
","
1.83
","
N/A
","
N/A
"
"Madsen, Richard P.","
ERC 89 - Practicum in Math Tutoring (A)
",SP15,9,"
4
","
75.0%
","
75.0%
","
3.50
","
N/A
","
N/A
"
"Madsen, Richard P.","
ERC 89 - Practicum in Math Tutoring (A)
",WI15,9,"
4
","
100.0%
","
100.0%
","
3.00
","
N/A
","
N/A
"
"Madsen, Richard P.","
ERC 89 - Practicum in Math Tutoring (A)
",SP14,12,"
6
","
80.0%
","
80.0%
","
1.30
","
A (4.00)
","
N/A
"
