Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Madsen, Richard P.","
ERC 188 - Transfer Sem:Resrch University (A)
",FA14,10,"
4
","
75.0%
","
100.0%
","
1.00
","
N/A
","
N/A
"
"Madsen, Richard P.","
ERC 188 - Transfer Sem:Resrch University (A)
",FA13,13,"
8
","
71.4%
","
85.7%
","
0.50
","
A (4.00)
","
N/A
"
"Houston, Alan Craig","
ERC 188 - Transfer Sem:Resrch University (A)
",FA12,15,"
7
","
100.0%
","
100.0%
","
1.50
","
A (4.00)
","
N/A
"
