Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Ng, Tse Nga","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",SP22,39,"
13
","
100.0%
","
100.0%
","
4.17
","
B+ (3.50)
","
B+ (3.38)
"
"Ng, Tse Nga","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",WI21,24,"
11
","
100.0%
","
100.0%
","
5.23
","
B+ (3.55)
","
B+ (3.55)
"
"Ng, Tse Nga","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",WI20,24,"
12
","
100.0%
","
100.0%
","
6.50
","
B+ (3.40)
","
B+ (3.58)
"
"Ng, Tse Nga","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",WI19,21,"
10
","
100.0%
","
100.0%
","
5.61
","
A- (3.78)
","
B+ (3.45)
"
"Ng, Tse Nga","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",WI18,23,"
14
","
100.0%
","
100.0%
","
5.36
","
B (3.29)
","
B (3.26)
"
"Ng, Tse Nga","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",SP17,28,"
10
","
100.0%
","
100.0%
","
6.25
","
B+ (3.57)
","
B (3.21)
"
"Ng, Tse Nga","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",SP16,48,"
23
","
100.0%
","
100.0%
","
6.21
","
B+ (3.43)
","
B- (2.85)
"
"Wang, Deli","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",FA13,12,"
3
","
100.0%
","
100.0%
","
10.50
","
B (3.00)
","
N/A
"
"Lau, Silvanus S","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",FA12,15,"
9
","
100.0%
","
88.9%
","
4.94
","
C+ (2.56)
","
N/A
"
"Lau, Silvanus S                    ","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",WI10,5,"
4
","
100.0%
","
100.0%
","
7.50
","
A- (3.75)
","
N/A
"
"Lau, Silvanus S","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",WI09,10,"
9
","
88.9%
","
100.0%
","
2.94
","
B (3.00)
","
N/A
"
"Lau, Silvanus S               ","
ECE 134 - Electrnc Materls Sci/Integ Cir (A)
",WI08,11,"
12
","
75.0%
","
100.0%
","
5.17
","
B (3.17)
","
N/A
"
