Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Gessner, Richard K.","
ECE 140B - The Art of Product Eng II (A)
",SP23,44,"
14
","
84.6%
","
92.3%
","
12.64
","
B+ (3.36)
","
B- (2.78)
"
"Khoshabeh, Ramsin","
ECE 140B - The Art of Product Eng II (A)
",SP23,44,"
14
","
84.6%
","
100.0%
","
12.64
","
B+ (3.36)
","
B- (2.78)
"
"Gessner, Richard K.","
ECE 140B - The Art of Product Eng II (A)
",SP22,58,"
20
","
89.5%
","
89.5%
","
9.66
","
B+ (3.61)
","
B+ (3.56)
"
"Khoshabeh, Ramsin","
ECE 140B - The Art of Product Eng II (A)
",SP22,58,"
20
","
89.5%
","
100.0%
","
9.66
","
B+ (3.61)
","
B+ (3.56)
"
"Gessner, Richard K.","
ECE 140B - The Art of Product Eng II (A)
",SP21,50,"
12
","
81.8%
","
100.0%
","
13.95
","
A- (3.89)
","
B+ (3.59)
"
"Khoshabeh, Ramsin","
ECE 140B - The Art of Product Eng II (A)
",SP21,50,"
12
","
81.8%
","
100.0%
","
13.95
","
A- (3.89)
","
B+ (3.59)
"
"Gessner, Richard K.","
ECE 140B - The Art of Product Eng II (A)
",SP20,48,"
14
","
85.7%
","
84.6%
","
11.07
","
B+ (3.33)
","
B+ (3.66)
"
"Khoshabeh, Ramsin","
ECE 140B - The Art of Product Eng II (A)
",SP20,48,"
14
","
85.7%
","
92.3%
","
11.07
","
B+ (3.33)
","
B+ (3.66)
"
"Gessner, Richard K.","
ECE 140B - The Art of Product Eng II (A)
",SP19,39,"
27
","
66.7%
","
80.8%
","
9.17
","
B+ (3.44)
","
B+ (3.52)
"
"Khoshabeh, Ramsin","
ECE 140B - The Art of Product Eng II (A)
",SP19,39,"
27
","
66.7%
","
92.3%
","
9.17
","
B+ (3.44)
","
B+ (3.52)
"
"Gessner, Richard K.","
ECE 140B - The Art of Product Eng II (A)
",SP18,32,"
21
","
95.2%
","
100.0%
","
9.45
","
B+ (3.62)
","
B+ (3.70)
"
"Khoshabeh, Ramsin","
ECE 140B - The Art of Product Eng II (A)
",SP18,32,"
21
","
95.2%
","
100.0%
","
9.45
","
B+ (3.62)
","
B+ (3.70)
"
