Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (A)
",SP23,85,"
65
","
95.4%
","
93.8%
","
3.98
","
B+ (3.40)
","
B (3.03)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (B)
",SP23,85,"
72
","
97.2%
","
98.6%
","
3.78
","
B+ (3.36)
","
B (3.14)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (E)
",SP23,83,"
78
","
89.7%
","
94.8%
","
4.09
","
B+ (3.33)
","
B (3.14)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (F)
",SP23,87,"
87
","
95.4%
","
96.6%
","
4.99
","
B+ (3.52)
","
B+ (3.36)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (G)
",SP23,83,"
79
","
97.5%
","
97.5%
","
4.86
","
A- (3.70)
","
B+ (3.48)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (A)
",WI23,86,"
36
","
81.8%
","
84.8%
","
4.74
","
B+ (3.48)
","
B- (2.74)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (B)
",WI23,85,"
27
","
91.7%
","
91.7%
","
3.75
","
B (3.25)
","
B- (2.98)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (C)
",WI23,7,"
5
","
100.0%
","
80.0%
","
2.90
","
A- (3.80)
","
N/A
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (D)
",WI23,20,"
16
","
100.0%
","
100.0%
","
3.75
","
A- (3.75)
","
B+ (3.42)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (E)
",WI23,63,"
51
","
98.0%
","
96.1%
","
3.64
","
B+ (3.65)
","
B (3.26)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (F)
",WI23,84,"
79
","
96.2%
","
97.5%
","
4.04
","
B+ (3.37)
","
B (3.04)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (G)
",WI23,83,"
69
","
98.6%
","
100.0%
","
4.44
","
B+ (3.42)
","
B- (2.99)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (H)
",WI23,88,"
82
","
98.8%
","
98.8%
","
4.62
","
B+ (3.56)
","
B+ (3.48)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (A)
",FA22,86,"
20
","
88.9%
","
100.0%
","
3.76
","
B (3.28)
","
B- (2.80)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (B)
",FA22,87,"
31
","
86.2%
","
86.2%
","
5.43
","
B+ (3.34)
","
B- (2.80)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (C)
",FA22,66,"
55
","
84.9%
","
84.9%
","
3.90
","
B+ (3.38)
","
B- (2.78)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (D)
",FA22,82,"
61
","
90.2%
","
91.7%
","
4.03
","
B (3.28)
","
B- (2.86)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (E)
",FA22,85,"
77
","
100.0%
","
100.0%
","
4.58
","
B+ (3.62)
","
B+ (3.44)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (F)
",FA22,89,"
80
","
93.8%
","
92.5%
","
4.68
","
B+ (3.33)
","
B (3.04)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (G)
",FA22,82,"
76
","
98.7%
","
96.1%
","
5.00
","
B+ (3.40)
","
B- (2.97)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (A)
",S222,82,"
12
","
100.0%
","
91.7%
","
6.90
","
B+ (3.36)
","
B+ (3.36)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (A)
",S122,77,"
74
","
86.5%
","
81.1%
","
6.69
","
B+ (3.50)
","
B (3.04)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (A)
",SP22,87,"
35
","
93.5%
","
90.3%
","
3.94
","
B+ (3.48)
","
B (3.06)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (B)
",SP22,17,"
12
","
100.0%
","
100.0%
","
3.33
","
B+ (3.33)
","
N/A
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (C)
",SP22,40,"
27
","
85.2%
","
81.5%
","
3.54
","
B+ (3.46)
","
B- (2.88)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (D)
",SP22,87,"
86
","
98.8%
","
97.7%
","
4.64
","
B+ (3.65)
","
B+ (3.53)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (E)
",SP22,80,"
65
","
90.8%
","
89.2%
","
4.37
","
B+ (3.34)
","
B (3.18)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (F)
",SP22,69,"
52
","
98.1%
","
98.1%
","
4.50
","
B+ (3.43)
","
B (3.02)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (G)
",SP22,88,"
85
","
98.8%
","
98.8%
","
5.14
","
B+ (3.51)
","
B+ (3.54)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (A)
",WI22,7,"
6
","
100.0%
","
100.0%
","
6.17
","
B+ (3.67)
","
N/A
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (B)
",WI22,28,"
18
","
94.4%
","
88.9%
","
3.61
","
B+ (3.56)
","
B- (2.87)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (C)
",WI22,63,"
49
","
91.7%
","
87.2%
","
3.00
","
B+ (3.43)
","
B (3.06)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (D)
",WI22,82,"
27
","
92.6%
","
85.2%
","
5.02
","
B+ (3.33)
","
B (3.12)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (E)
",WI22,81,"
77
","
93.5%
","
96.1%
","
4.95
","
B+ (3.64)
","
B+ (3.52)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (F)
",WI22,83,"
68
","
88.2%
","
83.8%
","
3.94
","
B+ (3.52)
","
B+ (3.61)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (G)
",WI22,80,"
71
","
94.4%
","
97.2%
","
4.61
","
B+ (3.61)
","
A- (3.73)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (H)
",WI22,87,"
87
","
93.1%
","
97.7%
","
4.68
","
B+ (3.55)
","
B+ (3.57)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (A)
",FA21,44,"
35
","
100.0%
","
100.0%
","
2.96
","
B (3.24)
","
C+ (2.63)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (B)
",FA21,80,"
71
","
93.0%
","
91.5%
","
4.42
","
B (3.28)
","
C+ (2.50)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (C)
",FA21,88,"
86
","
91.9%
","
96.5%
","
4.66
","
B+ (3.58)
","
B+ (3.50)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (D)
",FA21,77,"
29
","
96.6%
","
96.6%
","
4.79
","
B+ (3.48)
","
B (3.29)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (E)
",FA21,82,"
29
","
96.4%
","
96.2%
","
4.57
","
B+ (3.44)
","
B (3.08)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (F)
",FA21,82,"
65
","
92.2%
","
96.9%
","
4.53
","
B+ (3.51)
","
B (3.17)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (G)
",FA21,80,"
62
","
90.2%
","
96.7%
","
4.11
","
B+ (3.46)
","
B+ (3.31)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (A)
",S221,78,"
17
","
87.5%
","
100.0%
","
7.38
","
B+ (3.42)
","
B- (2.96)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (A)
",S121,76,"
72
","
97.2%
","
91.7%
","
5.64
","
B+ (3.50)
","
B- (2.92)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (A)
",SP21,51,"
43
","
93.0%
","
88.4%
","
4.03
","
B (3.20)
","
C+ (2.62)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (B)
",SP21,57,"
43
","
90.7%
","
88.4%
","
4.31
","
B+ (3.67)
","
B (3.04)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (C)
",SP21,76,"
70
","
95.7%
","
95.7%
","
4.67
","
B+ (3.37)
","
B+ (3.34)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (D)
",SP21,88,"
83
","
96.4%
","
96.3%
","
4.81
","
B+ (3.54)
","
B+ (3.68)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (E)
",SP21,78,"
62
","
96.7%
","
96.7%
","
4.43
","
A- (3.71)
","
B+ (3.46)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (F)
",SP21,79,"
57
","
94.7%
","
92.9%
","
4.50
","
B+ (3.62)
","
B+ (3.39)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (A)
",WI21,30,"
25
","
96.0%
","
96.0%
","
3.86
","
B+ (3.63)
","
C+ (2.68)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (B)
",WI21,35,"
33
","
97.0%
","
97.0%
","
3.65
","
B+ (3.69)
","
B (3.26)
"
"Eberhard, Craig A","
MGT 103 - Product Marketing & Management (C)
",WI21,49,"
45
","
93.3%
","
91.1%
","
4.94
","
B+ (3.38)
","
B- (2.99)
"
"Ehrich, Kristine R","
MGT 103 - Product Marketing & Management (D)
",WI21,81,"
74
","
89.0%
","
86.3%
","
4.93
","
B+ (3.34)
","
B+ (3.35)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (E)
",WI21,83,"
80
","
97.5%
","
97.5%
","
4.98
","
B+ (3.63)
","
A- (3.71)
"
"Demill, Burritt","
MGT 103 - Product Marketing & Management (F)
",WI21,81,"
74
","
90.5%
","
93.2%
","
4.69
","
B+ (3.51)
","
B+ (3.67)
"
"Bates, Kenneth Walter","
MGT 103 - Product Marketing & Management (G)
",WI21,46,"
42
","
100.0%
","
95.2%
","
4.50
","
B+ (3.61)
","
B+ (3.48)
"
