Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Houskeeper, Robert","
MGT 131B - Intermediate Accounting B (A)
",SP23,37,"
28
","
82.1%
","
75.0%
","
5.43
","
B (3.29)
","
B+ (3.38)
"
"Houskeeper, Robert","
MGT 131B - Intermediate Accounting B (A)
",WI23,44,"
27
","
96.3%
","
88.9%
","
5.65
","
B+ (3.65)
","
B- (2.92)
"
"Anderson, John Charles","
MGT 131B - Intermediate Accounting B (A)
",S222,45,"
41
","
90.2%
","
95.1%
","
8.74
","
B+ (3.34)
","
B (3.16)
"
"Houskeeper, Robert","
MGT 131B - Intermediate Accounting B (A)
",SP22,33,"
25
","
92.0%
","
91.7%
","
5.86
","
B+ (3.44)
","
B- (2.71)
"
"Houskeeper, Robert","
MGT 131B - Intermediate Accounting B (A)
",WI22,61,"
43
","
95.2%
","
88.1%
","
5.50
","
A- (3.71)
","
B- (2.89)
"
"Anderson, John Charles","
MGT 131B - Intermediate Accounting B (A)
",S221,44,"
42
","
92.9%
","
92.9%
","
7.26
","
B (3.26)
","
B (3.14)
"
"Houskeeper, Robert","
MGT 131B - Intermediate Accounting B (A)
",SP21,61,"
53
","
92.5%
","
86.8%
","
4.99
","
B+ (3.56)
","
B- (2.83)
"
"Houskeeper, Robert","
MGT 131B - Intermediate Accounting B (A)
",WI21,79,"
57
","
96.5%
","
96.5%
","
4.99
","
A- (3.75)
","
B (3.22)
"
"Anderson, John Charles","
MGT 131B - Intermediate Accounting B (A)
",S220,80,"
69
","
91.3%
","
88.2%
","
6.93
","
B (3.27)
","
B (3.12)
"
"Houskeeper, Robert","
MGT 131B - Intermediate Accounting B (A)
",SP20,77,"
35
","
94.1%
","
91.2%
","
4.91
","
B+ (3.67)
","
B+ (3.56)
"
"Houskeeper, Robert","
MGT 131B - Intermediate Accounting B (A)
",WI20,78,"
65
","
96.9%
","
95.4%
","
5.00
","
B+ (3.66)
","
B+ (3.66)
"
"Anderson, John Charles","
MGT 131B - Intermediate Accounting B (A)
",S219,46,"
38
","
97.4%
","
97.4%
","
6.29
","
B+ (3.47)
","
B (3.13)
"
