Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA22,106,"
23
","
90.9%
","
90.9%
","
3.86
","
B+ (3.42)
","
B- (2.91)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA21,76,"
28
","
100.0%
","
96.4%
","
5.21
","
B (3.30)
","
B- (2.92)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA20,77,"
33
","
100.0%
","
100.0%
","
3.92
","
A- (3.71)
","
A- (3.84)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA19,110,"
34
","
93.5%
","
87.1%
","
5.92
","
B+ (3.42)
","
B (3.05)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA18,112,"
39
","
91.7%
","
97.2%
","
4.77
","
B+ (3.50)
","
B+ (3.31)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA17,83,"
30
","
96.4%
","
96.4%
","
4.64
","
A- (3.79)
","
B+ (3.58)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA16,75,"
26
","
92.0%
","
92.0%
","
4.00
","
B+ (3.52)
","
B+ (3.35)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA15,92,"
36
","
91.4%
","
88.6%
","
5.70
","
B (3.29)
","
B (3.05)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA14,109,"
32
","
100.0%
","
100.0%
","
3.47
","
B+ (3.48)
","
B (3.17)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA13,121,"
46
","
88.6%
","
81.8%
","
4.65
","
B+ (3.45)
","
B- (2.98)
"
"Summers, Valerie R.","
SOCI 141 - Crime And Society (A)
",FA12,126,"
41
","
94.7%
","
94.7%
","
4.55
","
B+ (3.50)
","
B+ (3.44)
"
"Summers, Valerie R.                ","
SOCI 141 - Crime And Society              (A)
",FA09,108,"
80
","
98.7%
","
98.7%
","
4.42
","
B+ (3.69)
","
B (3.26)
"
"Lawston, Jodie M                   ","
SOCI 141 - Crime And Society              (A)
",SU09,37,"
12
","
100.0%
","
91.7%
","
5.50
","
B+ (3.42)
","
N/A
"
"Summers, Valerie R.                ","
SOCI 141 - Crime And Society              (A)
",FA08,114,"
100
","
96.9%
","
94.7%
","
4.30
","
B+ (3.62)
","
B+ (3.43)
"
"Summers, Valerie R.           ","
SOCI 141 - Crime And Society              (A)
",FA07,143,"
109
","
98.1%
","
98.1%
","
3.37
","
B+ (3.70)
","
B+ (3.48)
"
