Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Ostovany, Khashayar","
SOCI 160 - Sociology of Culture (A)
",SP23,15,"
7
","
80.0%
","
80.0%
","
5.70
","
B+ (3.67)
","
N/A
"
"Payne, Christine Anna","
SOCI 160 - Sociology of Culture (A)
",S122,53,"
10
","
100.0%
","
100.0%
","
6.30
","
A- (3.90)
","
B+ (3.60)
"
"Medvetz, Thomas Matthew","
SOCI 160 - Sociology of Culture (A)
",FA21,70,"
19
","
88.9%
","
83.3%
","
4.72
","
B+ (3.56)
","
C+ (2.52)
"
"Payne, Christine Anna","
SOCI 160 - Sociology of Culture (A)
",FA20,43,"
16
","
93.8%
","
93.8%
","
5.88
","
A- (3.81)
","
A- (3.82)
"
"Payne, Christine Anna","
SOCI 160 - Sociology of Culture (A)
",SP20,66,"
14
","
100.0%
","
100.0%
","
4.65
","
A- (3.77)
","
A- (3.95)
"
"Biernacki, Richard","
SOCI 160 - Sociology of Culture (A)
",FA18,9,"
6
","
100.0%
","
100.0%
","
5.50
","
B+ (3.67)
","
N/A
"
"Ng, Kwai","
SOCI 160 - Sociology of Culture (A)
",S117,28,"
6
","
100.0%
","
100.0%
","
4.50
","
B+ (3.50)
","
B+ (3.41)
"
"Medvetz, Thomas Matthew","
SOCI 160 - Sociology of Culture (A)
",WI17,43,"
36
","
88.6%
","
97.1%
","
4.94
","
B+ (3.51)
","
B+ (3.36)
"
"Medvetz, Thomas Matthew","
SOCI 160 - Sociology of Culture (A)
",WI16,26,"
10
","
77.8%
","
100.0%
","
4.50
","
B+ (3.50)
","
B (3.14)
"
"Medvetz, Thomas Matthew","
SOCI 160 - Sociology of Culture (A)
",WI14,39,"
10
","
100.0%
","
100.0%
","
4.30
","
B+ (3.33)
","
B- (2.96)
"
"Medvetz, Thomas Matthew","
SOCI 160 - Sociology of Culture (A)
",WI13,43,"
18
","
76.5%
","
82.4%
","
5.50
","
B (3.25)
","
B (3.12)
"
"Medvetz, Thomas Matthew            ","
SOCI 160 - Sociology of Culture           (A)
",FA09,58,"
38
","
94.7%
","
97.4%
","
4.13
","
B (3.30)
","
B- (2.98)
"
"Medvetz, Thomas Matthew","
SOCI 160 - Sociology of Culture           (A)
",WI09,46,"
27
","
92.3%
","
100.0%
","
5.46
","
B+ (3.40)
","
B+ (3.32)
"
