Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Patterson, Timothy Raymond","
ENVR 110 - Environmental Law (A)
",WI23,59,"
22
","
95.5%
","
95.5%
","
3.32
","
A- (3.75)
","
A- (3.85)
"
"Patterson, Timothy Raymond","
ENVR 110 - Environmental Law (A)
",WI22,57,"
18
","
93.8%
","
100.0%
","
3.44
","
B+ (3.53)
","
B+ (3.66)
"
"Patterson, Timothy Raymond","
ENVR 110 - Environmental Law (A)
",WI21,59,"
27
","
92.6%
","
92.6%
","
3.17
","
B+ (3.63)
","
B+ (3.60)
"
"Patterson, Timothy Raymond","
ENVR 110 - Environmental Law (A)
",SP20,60,"
26
","
88.0%
","
80.8%
","
2.96
","
B+ (3.55)
","
B+ (3.55)
"
"Patterson, Timothy Raymond","
ENVR 110 - Environmental Law (B)
",WI19,62,"
28
","
76.9%
","
88.5%
","
3.91
","
B (3.29)
","
B+ (3.36)
"
"Ochoa, Edward Henry","
ENVR 110 - Environmental Law (A)
",WI18,63,"
20
","
100.0%
","
94.4%
","
5.94
","
B (3.23)
","
B- (2.78)
"
"Ochoa, Edward Henry","
ENVR 110 - Environmental Law (A)
",WI17,66,"
27
","
92.0%
","
88.0%
","
6.74
","
B- (2.95)
","
C+ (2.59)
"
"Ochoa, Edward Henry","
ENVR 110 - Environmental Law (A)
",WI16,54,"
29
","
92.9%
","
92.9%
","
5.46
","
B- (2.90)
","
B (3.19)
"
"Ochoa, Edward Henry","
ENVR 110 - Environmental Law (A)
",WI15,39,"
15
","
73.3%
","
73.3%
","
6.50
","
B+ (3.33)
","
B (3.22)
"
"Ochoa, Edward Henry","
ENVR 110 - Environmental Law (A)
",WI14,39,"
11
","
81.8%
","
81.8%
","
4.32
","
B (3.22)
","
B- (2.88)
"
"Ochoa, Edward Henry","
ENVR 110 - Environmental Law (A)
",WI13,54,"
22
","
86.4%
","
86.4%
","
5.14
","
B (3.15)
","
B+ (3.38)
"
"Ochoa, Edward Henry                ","
ENVR 110 - Environmental Law              (A)
",WI10,47,"
21
","
95.2%
","
100.0%
","
5.64
","
B+ (3.69)
","
B+ (3.33)
"
"Ochoa, Edward Henry           ","
ENVR 110 - Environmental Law              (A)
",SP08,42,"
34
","
100.0%
","
90.9%
","
5.53
","
B+ (3.53)
","
B+ (3.54)
"
