Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Liu, Shuang","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP23,30,"
7
","
83.3%
","
100.0%
","
7.83
","
B+ (3.33)
","
B (3.19)
"
"Holst, Michael J","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP22,77,"
64
","
96.9%
","
98.4%
","
7.17
","
B+ (3.61)
","
B+ (3.62)
"
"Leok, Melvin","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP21,32,"
10
","
80.0%
","
80.0%
","
6.70
","
A- (3.75)
","
B (3.11)
"
"Licht, Martin W","
MATH 170C - Intro Numerical Analy/Ord Diff (B)
",SP20,40,"
29
","
86.2%
","
82.8%
","
7.81
","
B+ (3.52)
","
B+ (3.56)
"
"Saab, Rayan","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP19,45,"
38
","
83.8%
","
94.6%
","
7.26
","
B (3.09)
","
B- (2.79)
"
"Li, Bo","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP18,39,"
14
","
92.3%
","
100.0%
","
7.12
","
B+ (3.69)
","
B (3.08)
"
"Leok, Melvin","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP17,55,"
20
","
75.0%
","
75.0%
","
7.30
","
B+ (3.30)
","
B+ (3.43)
"
"Leok, Melvin","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP16,21,"
14
","
92.9%
","
100.0%
","
7.58
","
B+ (3.58)
","
B+ (3.69)
"
"Cheng, Li-Tien","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP15,21,"
3
","
100.0%
","
100.0%
","
4.50
","
B+ (3.50)
","
C+ (2.70)
"
"Leok, Melvin","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP14,12,"
7
","
71.4%
","
85.7%
","
6.83
","
B- (2.71)
","
N/A
"
"Leok, Melvin","
MATH 170C - Intro Numerical Analy/Ord Diff (A)
",SP13,8,"
4
","
100.0%
","
100.0%
","
7.50
","
B+ (3.50)
","
N/A
"
