Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Abramson, Ian S","
MATH 181C - Math Statistics-Nonparametric (A)
",FA17,33,"
12
","
63.6%
","
77.8%
","
7.77
","
B+ (3.33)
","
B+ (3.47)
"
"Abramson, Ian S","
MATH 181C - Math Statistics-Nonparametric (A)
",SP16,23,"
13
","
100.0%
","
83.3%
","
5.41
","
B+ (3.55)
","
B+ (3.35)
"
"Arias-Castro, Ery","
MATH 181C - Math Statistics-Nonparametric (A)
",WI14,10,"
5
","
75.0%
","
75.0%
","
5.00
","
B+ (3.67)
","
N/A
"
