Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Cheng, Li-Tien","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA22,19,"
4
","
75.0%
","
100.0%
","
5.00
","
B- (2.75)
","
N/A
"
"Leok, Melvin","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA21,50,"
17
","
93.8%
","
81.3%
","
7.30
","
B+ (3.60)
","
B- (2.75)
"
"Licht, Martin W","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",WI21,12,"
12
","
83.3%
","
75.0%
","
7.17
","
B+ (3.50)
","
N/A
"
"Behzadan, Ali","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA19,88,"
38
","
92.1%
","
92.1%
","
8.29
","
B+ (3.34)
","
B- (2.83)
"
"Saab, Rayan","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA18,99,"
69
","
77.6%
","
87.7%
","
8.65
","
B+ (3.35)
","
C+ (2.61)
"
"Cheng, Li-Tien","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA17,109,"
34
","
63.3%
","
76.7%
","
6.97
","
B- (2.87)
","
C+ (2.47)
"
"Cheng, Li-Tien","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA16,48,"
17
","
94.1%
","
94.1%
","
7.83
","
B (3.25)
","
C+ (2.44)
"
"Leok, Melvin","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA15,22,"
6
","
80.0%
","
100.0%
","
6.50
","
B+ (3.50)
","
B+ (3.46)
"
"Holst, Michael J","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA14,22,"
19
","
83.3%
","
83.3%
","
6.50
","
B (3.12)
","
A- (3.81)
"
"Cheng, Li-Tien","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA13,19,"
10
","
90.0%
","
90.0%
","
5.17
","
A- (3.88)
","
N/A
"
"Cheng, Li-Tien","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA12,19,"
9
","
85.7%
","
85.7%
","
7.93
","
B+ (3.43)
","
N/A
"
"Cheng, Li-Tien                     ","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA10,25,"
14
","
92.9%
","
100.0%
","
6.21
","
B+ (3.54)
","
B- (2.96)
"
"Cheng, Li-Tien                     ","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA09,15,"
10
","
100.0%
","
100.0%
","
6.10
","
A- (3.80)
","
N/A
"
"Cheng, Li-Tien                ","
MATH 174 - Numericl Methods/Physcl Modlng (A)
",FA07,19,"
13
","
92.3%
","
100.0%
","
4.81
","
B+ (3.42)
","
N/A
"
