Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Brust, Johannes Joachim","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP23,91,"
22
","
63.2%
","
89.5%
","
7.03
","
B (3.06)
","
C+ (2.36)
"
"Nag, Panchali","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI23,90,"
62
","
77.4%
","
59.0%
","
7.44
","
B (3.26)
","
B (3.14)
"
"Moosmueller, Caroline","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP22,134,"
101
","
93.1%
","
97.0%
","
7.59
","
B+ (3.46)
","
B (3.20)
"
"Brust, Johannes Joachim","
MATH 170B - Intro/Numerical Analy/Approxim (B)
",SP22,41,"
27
","
74.1%
","
70.4%
","
7.35
","
B- (2.96)
","
C+ (2.59)
"
"Brust, Johannes Joachim","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI22,15,"
6
","
40.0%
","
20.0%
","
8.90
","
B (3.00)
","
N/A
"
"Holst, Michael J","
MATH 170B - Intro/Numerical Analy/Approxim (B)
",WI22,124,"
106
","
90.4%
","
94.2%
","
8.73
","
B+ (3.33)
","
B+ (3.38)
"
"Moosmueller, Caroline","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP21,108,"
88
","
96.6%
","
96.6%
","
7.23
","
B+ (3.61)
","
B+ (3.64)
"
"Vavalis, Emmanuel","
MATH 170B - Intro/Numerical Analy/Approxim (B)
",SP21,65,"
18
","
43.8%
","
50.0%
","
7.03
","
B- (2.82)
","
B- (2.97)
"
"Tian, Xiaochuan","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI21,49,"
16
","
93.8%
","
87.5%
","
7.75
","
B+ (3.50)
","
B (3.07)
"
"Tian, Xiaochuan","
MATH 170B - Intro/Numerical Analy/Approxim (B)
",WI21,51,"
11
","
81.8%
","
81.8%
","
6.68
","
A- (3.80)
","
B (3.22)
"
"Moosmueller, Caroline","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP20,118,"
83
","
89.0%
","
93.9%
","
7.51
","
B+ (3.49)
","
B+ (3.49)
"
"Cheng, Li-Tien","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI20,26,"
6
","
50.0%
","
66.7%
","
7.50
","
B (3.20)
","
B- (2.71)
"
"Licht, Martin W","
MATH 170B - Intro/Numerical Analy/Approxim (B)
",WI20,136,"
45
","
61.4%
","
35.7%
","
7.48
","
B (3.14)
","
B (3.13)
"
"Cheng, Li-Tien","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP19,157,"
34
","
64.5%
","
67.7%
","
8.97
","
C+ (2.67)
","
C+ (2.31)
"
"Behzadan, Ali","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI19,144,"
68
","
98.4%
","
98.4%
","
7.53
","
B+ (3.51)
","
B (3.24)
"
"Licht, Martin W","
MATH 170B - Intro/Numerical Analy/Approxim (C)
",WI19,106,"
96
","
81.1%
","
60.6%
","
6.33
","
B (3.21)
","
B+ (3.54)
"
"Saab, Rayan","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP18,260,"
201
","
87.1%
","
96.5%
","
7.47
","
B (3.14)
","
B- (2.83)
"
"Cheng, Li-Tien","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI18,183,"
65
","
76.2%
","
82.5%
","
8.40
","
B (3.11)
","
C+ (2.45)
"
"Cheng, Li-Tien","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP17,141,"
50
","
78.7%
","
63.8%
","
8.82
","
B (3.09)
","
C+ (2.48)
"
"Deotte, Christopher George","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI17,145,"
59
","
98.1%
","
100.0%
","
6.76
","
A- (3.87)
","
B+ (3.48)
"
"Nie, Jiawang","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP16,69,"
26
","
87.0%
","
87.0%
","
6.07
","
B+ (3.32)
","
B- (2.90)
"
"Cheng, Li-Tien","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI16,66,"
30
","
90.0%
","
86.7%
","
8.09
","
B (3.21)
","
C+ (2.60)
"
"Sun, Hui","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",S215,28,"
11
","
90.9%
","
90.9%
","
7.77
","
B+ (3.40)
","
B (3.27)
"
"Saab, Rayan","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI15,37,"
29
","
89.7%
","
100.0%
","
7.95
","
B+ (3.31)
","
B (3.04)
"
"Holst, Michael J","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP14,36,"
28
","
85.7%
","
92.9%
","
6.79
","
B+ (3.46)
","
B+ (3.53)
"
"Leok, Melvin","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI14,19,"
7
","
85.7%
","
100.0%
","
7.64
","
B (3.29)
","
N/A
"
"Holst, Michael J","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",SP13,25,"
23
","
95.7%
","
100.0%
","
7.37
","
B+ (3.52)
","
B+ (3.59)
"
"Leok, Melvin","
MATH 170B - Intro/Numerical Analy/Approxim (A)
",WI13,24,"
11
","
63.6%
","
72.7%
","
7.61
","
B+ (3.40)
","
B+ (3.31)
"
