Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Owens, Melinda Tsao-Ying","
BIPN 140 - Cellular Neurobiology (A)
",SP23,169,"
149
","
92.6%
","
94.0%
","
7.46
","
B+ (3.56)
","
B+ (3.47)
"
"Lovett-Barron, Matthew Rod","
BIPN 140 - Cellular Neurobiology (A)
",WI23,103,"
79
","
88.6%
","
89.9%
","
5.72
","
B (3.09)
","
C+ (2.62)
"
"Spitzer, Nicholas","
BIPN 140 - Cellular Neurobiology (A)
",FA22,106,"
42
","
75.6%
","
75.6%
","
7.25
","
B- (2.98)
","
B- (2.88)
"
"Su, Chih-Ying","
BIPN 140 - Cellular Neurobiology (A)
",FA22,106,"
42
","
75.6%
","
87.8%
","
7.25
","
B- (2.98)
","
B- (2.88)
"
"Banghart, Matthew Ryan","
BIPN 140 - Cellular Neurobiology (B)
",FA22,64,"
41
","
80.5%
","
80.5%
","
7.99
","
C+ (2.64)
","
C+ (2.32)
"
"Owens, Melinda Tsao-Ying","
BIPN 140 - Cellular Neurobiology (A)
",SP22,128,"
116
","
96.5%
","
98.3%
","
6.94
","
B+ (3.68)
","
B+ (3.38)
"
"Lovett-Barron, Matthew Rod","
BIPN 140 - Cellular Neurobiology (A)
",WI22,118,"
57
","
85.5%
","
74.5%
","
6.28
","
B- (2.98)
","
C (2.29)
"
"Spitzer, Nicholas","
BIPN 140 - Cellular Neurobiology (A)
",FA21,101,"
42
","
66.7%
","
66.7%
","
7.25
","
B- (2.95)
","
C+ (2.69)
"
"Banghart, Matthew Ryan","
BIPN 140 - Cellular Neurobiology (B)
",FA21,32,"
23
","
78.3%
","
69.6%
","
8.07
","
B- (2.96)
","
C+ (2.52)
"
"Coley, Austin Avery","
BIPN 140 - Cellular Neurobiology (A)
",S121,39,"
11
","
55.6%
","
62.5%
","
10.90
","
C+ (2.44)
","
C+ (2.59)
"
"Owens, Melinda Tsao-Ying","
BIPN 140 - Cellular Neurobiology (A)
",SP21,121,"
106
","
95.3%
","
95.3%
","
7.18
","
B+ (3.64)
","
B+ (3.50)
"
"Banghart, Matthew Ryan","
BIPN 140 - Cellular Neurobiology (A)
",WI21,71,"
29
","
53.6%
","
39.3%
","
8.29
","
B- (2.92)
","
C+ (2.65)
"
"Leutgeb, Stefan","
BIPN 140 - Cellular Neurobiology (A)
",WI21,71,"
29
","
53.6%
","
82.1%
","
8.29
","
B- (2.92)
","
C+ (2.65)
"
