Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI23,62,"
44
","
86.0%
","
86.0%
","
7.64
","
B (3.08)
","
B (3.21)
"
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI22,33,"
11
","
100.0%
","
100.0%
","
7.05
","
B (3.11)
","
B+ (3.34)
"
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI21,38,"
19
","
89.5%
","
94.7%
","
7.34
","
B+ (3.42)
","
B+ (3.67)
"
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI19,75,"
28
","
85.2%
","
61.5%
","
8.36
","
B (3.18)
","
B- (2.91)
"
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI18,77,"
34
","
97.1%
","
88.2%
","
7.26
","
B (3.18)
","
B- (2.93)
"
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI17,71,"
27
","
96.3%
","
81.5%
","
5.86
","
B+ (3.33)
","
B (3.07)
"
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI16,48,"
21
","
94.7%
","
94.7%
","
7.55
","
B+ (3.38)
","
B- (2.95)
"
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI15,39,"
20
","
85.0%
","
85.0%
","
5.55
","
B (3.25)
","
B (3.25)
"
"Wang, Jing","
BIPN 142 - Systems Neurobiology (A)
",WI14,39,"
12
","
100.0%
","
80.0%
","
5.70
","
A- (3.70)
","
B (3.04)
"
"Palmer, Chris                      ","
BIPN 142 - Systems Neurobiology           (A)
",SU10,107,"
31
","
86.2%
","
40.0%
","
8.18
","
B+ (3.63)
","
N/A
"
"Wang, Jing                         ","
BIPN 142 - Systems Neurobiology           (A)
",SP10,66,"
37
","
97.2%
","
91.7%
","
7.36
","
B+ (3.54)
","
B (3.14)
"
"Macagno, Eduardo R.                ","
BIPN 142 - Systems Neurobiology           (A)
",WI10,71,"
27
","
92.3%
","
61.5%
","
7.81
","
B+ (3.59)
","
B (3.04)
"
"Wang, Jing                         ","
BIPN 142 - Systems Neurobiology           (A)
",SP09,51,"
42
","
94.7%
","
83.8%
","
6.55
","
B+ (3.53)
","
B- (2.99)
"
"Macagno, Eduardo R.","
BIPN 142 - Systems Neurobiology           (A)
",WI09,45,"
24
","
82.6%
","
73.9%
","
5.33
","
B (3.29)
","
B- (2.86)
"
"Wang, Jing                    ","
BIPN 142 - Systems Neurobiology           (A)
",SP08,48,"
33
","
93.9%
","
60.6%
","
6.44
","
B (3.18)
","
B (3.00)
"
"Macagno, Eduardo R.           ","
BIPN 142 - Systems Neurobiology           (A)
",WI08,50,"
31
","
96.7%
","
76.7%
","
7.40
","
B+ (3.48)
","
B- (2.82)
"
"Zupanc, Gunther Karl-Heinz    ","
BIPN 142 - Systems Neurobiology           (A)
",SU07,39,"
29
","
92.9%
","
92.6%
","
5.91
","
B (3.19)
","
N/A
"
