Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Sims, Christopher O","
COMM 114I - CSI: Media Tech&Social Mvments (A)
",WI22,23,"
8
","
71.4%
","
71.4%
","
2.79
","
A- (3.71)
","
B (3.17)
"
"Palos Pons, Manel","
COMM 114I - CSI: Media Tech&Social Mvments (A)
",S221,32,"
15
","
80.0%
","
73.3%
","
6.10
","
A- (3.80)
","
B+ (3.40)
"
"Palos Pons, Manel","
COMM 114I - CSI: Media Tech&Social Mvments (A)
",S120,24,"
13
","
100.0%
","
84.6%
","
6.50
","
A- (3.85)
","
B+ (3.68)
"
"Sims, Christopher O","
COMM 114I - CSI: Media Tech&Social Mvments (A)
",WI19,38,"
13
","
100.0%
","
100.0%
","
5.58
","
B+ (3.38)
","
B (3.26)
"
"Sims, Christopher O","
COMM 114I - CSI: Media Tech&Social Mvments (A)
",WI18,44,"
27
","
100.0%
","
100.0%
","
4.73
","
B+ (3.48)
","
B+ (3.32)
"
