Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Kidman, Shawna F","
COMM 111G - CCP: Popular Culture (A)
",SP22,82,"
23
","
100.0%
","
100.0%
","
3.98
","
B+ (3.50)
","
B (3.27)
"
"Kidman, Shawna F","
COMM 111G - CCP: Popular Culture (A)
",FA18,78,"
24
","
100.0%
","
95.5%
","
6.14
","
B+ (3.68)
","
B (3.17)
"
"Cortes, Diego M","
COMM 111G - CCP: Popular Culture (A)
",SP18,50,"
39
","
94.7%
","
94.7%
","
3.68
","
B+ (3.69)
","
A- (3.72)
"
"Cortes, Diego M","
COMM 111G - CCP: Popular Culture (A)
",S117,41,"
22
","
95.5%
","
90.5%
","
6.59
","
A- (3.73)
","
B (3.23)
"
"Medeiros, Benjamin","
COMM 111G - CCP: Popular Culture (A)
",FA16,65,"
52
","
92.3%
","
92.3%
","
4.77
","
B+ (3.35)
","
B+ (3.37)
"
"Cortes, Diego M","
COMM 111G - CCP: Popular Culture (A)
",S216,23,"
8
","
85.7%
","
85.7%
","
4.50
","
B+ (3.50)
","
B+ (3.50)
"
"Goldwasser, Michele A.","
COMM 111G - CCP: Popular Culture (A)
",SP16,33,"
12
","
91.7%
","
100.0%
","
3.67
","
B+ (3.67)
","
B+ (3.37)
"
"Goldwasser, Michele A.","
COMM 111G - CCP: Popular Culture (A)
",FA14,83,"
33
","
96.9%
","
96.9%
","
5.57
","
B (3.23)
","
B- (2.86)
"
"Cory, Erin E","
COMM 111G - CCP: Popular Culture (A)
",S114,18,"
11
","
100.0%
","
100.0%
","
4.50
","
A- (3.73)
","
N/A
"
"Dick, Hannah","
COMM 111G - CCP: Popular Culture (A)
",FA13,71,"
51
","
98.0%
","
98.0%
","
4.85
","
B+ (3.39)
","
B (3.14)
"
"Berliner, Lauren S","
COMM 111G - CCP: Popular Culture (A)
",S113,32,"
11
","
100.0%
","
100.0%
","
5.17
","
B+ (3.33)
","
B (3.20)
"
"Mukerji, Chandra                   ","
COMM 111G - Popular Culture                (A)
",WI12,88,"
39
","
74.4%
","
64.1%
","
6.71
","
B (3.11)
","
C+ (2.60)
"
"Mukerji, Chandra                   ","
COMM 111G - Popular Culture                (A)
",WI11,66,"
24
","
70.8%
","
65.2%
","
6.17
","
B (3.25)
","
B- (2.84)
"
"Mukerji, Chandra                   ","
COMM 111G - Popular Culture                (A)
",FA09,96,"
56
","
76.4%
","
87.0%
","
4.46
","
B+ (3.31)
","
B- (2.95)
"
"Mukerji, Chandra              ","
COMM 111G - Popular Culture                (A)
",WI08,47,"
27
","
85.2%
","
85.2%
","
3.98
","
B+ (3.35)
","
B (3.01)
"
