Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Jack, Caroline Sarah","
COMM 109P - MC: Propaganda and Persuasion (A)
",SP23,49,"
22
","
73.7%
","
73.7%
","
4.92
","
B+ (3.42)
","
B- (2.90)
"
"Lazitski Torres, Olga","
COMM 109P - MC: Propaganda and Persuasion (A)
",S221,9,"
3
","
100.0%
","
100.0%
","
7.83
","
A (4.00)
","
N/A
"
"Jack, Caroline Sarah","
COMM 109P - MC: Propaganda and Persuasion (A)
",SP21,63,"
19
","
93.8%
","
93.8%
","
4.62
","
A- (3.75)
","
B (3.24)
"
"Lazitski Torres, Olga","
COMM 109P - MC: Propaganda and Persuasion (A)
",S120,22,"
5
","
100.0%
","
100.0%
","
7.70
","
B (3.20)
","
B+ (3.35)
"
"Jack, Caroline Sarah","
COMM 109P - MC: Propaganda and Persuasion (A)
",WI20,38,"
7
","
71.4%
","
100.0%
","
3.93
","
B (3.29)
","
B+ (3.40)
"
"Muria, Magali","
COMM 109P - MC: Propaganda and Persuasion (A)
",FA17,27,"
9
","
55.6%
","
77.8%
","
3.39
","
B+ (3.44)
","
B+ (3.34)
"
"Muria, Magali","
COMM 109P - MC: Propaganda and Persuasion (A)
",WI17,36,"
16
","
93.3%
","
100.0%
","
4.36
","
B+ (3.67)
","
B (3.28)
"
"Whitworth-Smith, Andrew C","
COMM 109P - MC: Propaganda and Persuasion (A)
",SP16,77,"
71
","
95.8%
","
93.0%
","
5.23
","
B+ (3.55)
","
B+ (3.37)
"
"Minson, Jeffrey P.","
COMM 109P - MC: Propaganda and Persuasion (A)
",SP14,60,"
21
","
73.7%
","
73.7%
","
3.66
","
B+ (3.50)
","
B+ (3.33)
"
"Harris, Chad V                     ","
COMM 109P - Propaganda and Persuasion      (A)
",FA11,84,"
36
","
77.1%
","
80.0%
","
8.10
","
B+ (3.45)
","
B (3.25)
"
