Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Whitworth-Smith, Andrew C","
COMM 106F - CI: The Film Industry (A)
",SP23,48,"
37
","
97.3%
","
97.3%
","
3.69
","
A- (3.81)
","
B+ (3.53)
"
"Hill, Erin Truesdell","
COMM 106F - CI: The Film Industry (A)
",FA21,51,"
23
","
72.7%
","
68.2%
","
5.41
","
B+ (3.36)
","
B+ (3.51)
"
"Hill, Erin Truesdell","
COMM 106F - CI: The Film Industry (A)
",SP21,60,"
29
","
85.2%
","
96.3%
","
5.69
","
A- (3.78)
","
B+ (3.38)
"
"Hill, Erin Truesdell","
COMM 106F - CI: The Film Industry (A)
",SP20,99,"
34
","
100.0%
","
100.0%
","
4.95
","
A- (3.82)
","
A- (3.86)
"
"McKenna, Denise","
COMM 106F - CI: The Film Industry (A)
",SP19,124,"
37
","
80.6%
","
69.4%
","
3.72
","
B+ (3.47)
","
B (3.18)
"
"Whitworth-Smith, Andrew C","
COMM 106F - CI: The Film Industry (A)
",WI18,107,"
83
","
92.6%
","
93.8%
","
3.93
","
B+ (3.42)
","
B (3.09)
"
"McKinney, Carl Lee","
COMM 106F - CI: The Film Industry (A)
",S117,40,"
13
","
91.7%
","
91.7%
","
5.27
","
B+ (3.62)
","
B- (2.80)
"
"McKinney, Carl Lee","
COMM 106F - CI: The Film Industry (A)
",WI17,64,"
37
","
94.3%
","
94.3%
","
2.84
","
B+ (3.60)
","
B (3.00)
"
"McKinney, Carl Lee","
COMM 106F - The Film Industry (A)
",WI16,120,"
45
","
90.9%
","
93.2%
","
3.88
","
B+ (3.56)
","
B (3.17)
"
"Whitworth-Smith, Andrew C","
COMM 106F - The Film Industry (A)
",WI15,88,"
73
","
91.5%
","
93.0%
","
5.59
","
B (3.28)
","
B- (2.94)
"
"McKenna, Denise","
COMM 106F - The Film Industry (B)
",FA12,113,"
44
","
76.2%
","
64.3%
","
4.40
","
B (3.12)
","
B (3.01)
"
"Artenstein, Isaac                  ","
COMM 106F - The Film Industry              (A)
",WI12,135,"
55
","
94.5%
","
89.1%
","
5.85
","
B+ (3.42)
","
B (3.19)
"
"McKinney, Carl Lee                 ","
COMM 106F - The Film Industry              (A)
",S111,33,"
21
","
90.5%
","
90.5%
","
5.55
","
B+ (3.52)
","
N/A
"
"Govil, Nitin                       ","
COMM 106F - The Film Industry              (A)
",WI11,90,"
52
","
100.0%
","
100.0%
","
4.70
","
B+ (3.52)
","
B (3.29)
"
"Seja, Nina                         ","
COMM 106F - The Film Industry              (A)
",FA08,59,"
37
","
100.0%
","
100.0%
","
3.91
","
B+ (3.70)
","
B+ (3.53)
"
"Govil, Nitin                  ","
COMM 106F - The Film Industry              (A)
",FA07,60,"
47
","
93.6%
","
89.4%
","
4.54
","
B (3.20)
","
B- (2.75)
"
