Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Dickinson, Alexandra Jazz","
BIBC 102 - Metabolic Biochemistry (A)
",SP23,267,"
228
","
96.9%
","
100.0%
","
6.45
","
B+ (3.68)
","
B+ (3.65)
"
"Feng, Gen-Sheng","
BIBC 102 - Metabolic Biochemistry (A)
",WI23,113,"
54
","
84.3%
","
78.4%
","
7.60
","
B (3.08)
","
B- (3.00)
"
"Bozinovic, Goran","
BIBC 102 - Metabolic Biochemistry (B)
",WI23,145,"
83
","
72.2%
","
70.5%
","
8.37
","
B- (2.83)
","
B- (2.77)
"
"Schmelz, Eric Alexander","
BIBC 102 - Metabolic Biochemistry (A)
",FA22,270,"
185
","
85.9%
","
87.6%
","
8.71
","
B+ (3.51)
","
B+ (3.53)
"
"Coleman, Aaron B.","
BIBC 102 - Metabolic Biochemistry (B)
",FA22,215,"
89
","
80.5%
","
75.3%
","
7.85
","
B (3.13)
","
C+ (2.59)
"
"Flagg, Matthew Paul","
BIBC 102 - Metabolic Biochemistry (A)
",S122,128,"
99
","
93.9%
","
99.0%
","
7.69
","
B+ (3.58)
","
B+ (3.38)
"
"Dickinson, Alexandra Jazz","
BIBC 102 - Metabolic Biochemistry (A)
",SP22,152,"
133
","
97.7%
","
100.0%
","
6.41
","
B+ (3.66)
","
B+ (3.67)
"
"Bozinovic, Goran","
BIBC 102 - Metabolic Biochemistry (B)
",SP22,214,"
111
","
72.4%
","
80.0%
","
7.97
","
B- (2.89)
","
B- (2.84)
"
"Zhao, Yunde","
BIBC 102 - Metabolic Biochemistry (A)
",WI22,166,"
67
","
59.7%
","
65.7%
","
8.11
","
B (3.09)
","
C+ (2.69)
"
"Feng, Gen-Sheng","
BIBC 102 - Metabolic Biochemistry (B)
",WI22,73,"
33
","
87.9%
","
84.8%
","
6.31
","
B (3.10)
","
B (3.07)
"
"Schmelz, Eric Alexander","
BIBC 102 - Metabolic Biochemistry (A)
",FA21,233,"
122
","
82.5%
","
84.2%
","
7.76
","
B (3.21)
","
B+ (3.32)
"
"Hampton, Randolph Y.","
BIBC 102 - Metabolic Biochemistry (B)
",FA21,339,"
318
","
89.3%
","
94.7%
","
6.96
","
B (3.18)
","
B (3.22)
"
"Zhao, Yunde","
BIBC 102 - Metabolic Biochemistry (A)
",S221,90,"
30
","
53.3%
","
36.7%
","
8.50
","
B+ (3.40)
","
B+ (3.37)
"
